kebele,year,seasonal_rainfall_total,onset_date,cessation_date,rainy_days_count,dry_spell_days,data_quality_flag,onset_delay_days,onset_threshold,rainy_day_threshold,dry_spell_threshold,rainfall_std_dev,rainfall_skewness,mean_temp_season,max_temp_avg,min_temp_avg,gdd_total,gdd_base_temp,heatwave_days,heatwave_threshold,mean_soil_moisture,dry_soil_days,dry_threshold,soil_moisture_std,ndvi_peak,ndvi_scale,ndvi_seasonal_avg,ndvi_start_of_season,ndvi_end_of_season,ndvi_integral,ndvi_threshold,ndvi_anomaly_avg,crop_Banana,crop_Bean,"crop_Bean, broad",crop_Carrot,crop_Chick-pea,"crop_Chilli, dry",crop_Coffee,"crop_Corn, sweet",crop_Enset,crop_Garlic,crop_Lentil,crop_Mandarin,crop_Mango,"crop_Mustard, Ethiopian",crop_Oil flax,crop_Onion,"crop_Pea, dry",crop_Rice,crop_Safflower,crop_Sesame,crop_Sorghum,crop_Soybean,crop_Sweet potato,crop_Teff,crop_Tomato,"crop_Wheat, Emmer","crop_Wheat, bread","crop_Wheat, durum"
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,-0.3257950336033636,1.0,1,0.4921450575691676,-0.9652734994569463,OK,3.0,14.74773147583008,9.407750787734988,9.407750787734988,-0.7755784470205475,-0.5066071522842803,-0.9340270214546619,21.492685075239724,10.271170876242918,-0.27784835242715106,15.37153778076174,0.17401218448525424,24.57919158935549,0.5592093492377417,0.5614484289548447,3.6581369638443,-0.7724045603438287,-0.4901805418190491,0.4874854429735237,-1.3872263121139612,0.0049,0.0321,-0.829756059531268,0.231720165478615,0.05984504648299733,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,-0.3257950336033636,1.0,1,0.4921450575691676,-0.9652734994569463,OK,3.0,14.74773147583008,9.407750787734988,9.407750787734988,-0.7755784470205475,-0.5066071522842803,-0.9340270214546619,21.492685075239724,10.271170876242918,-0.27784835242715106,15.37153778076174,0.17401218448525424,24.57919158935549,0.5592093492377417,0.5614484289548447,3.6581369638443,-0.7724045603438287,-0.06884688640858713,0.5103108757637476,0.11171892128934435,0.0145,0.0321,0.30623181847795516,0.3259777281059063,-1.1809148117838657,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,0.2715391942788272,1.0,1,1.1344534151038395,1.4261155499666038,OK,0.0,20.42095367193222,9.077653694152833,9.077653694152833,0.49704355045789733,-2.018628366780149,-0.04506629059338523,21.83077116816879,11.204535941618058,-0.3381460613677841,15.957148742675804,-0.36395157857944815,25.27449188232424,-0.4584033665618094,-0.2798733006280835,2.1229766607284546,0.3281479192065812,-0.4901805418190491,0.4874854429735237,-1.3872263121139612,0.0049,0.0321,-0.829756059531268,0.231720165478615,0.05984504648299733,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,0.2715391942788272,1.0,1,1.1344534151038395,1.4261155499666038,OK,0.0,20.42095367193222,9.077653694152833,9.077653694152833,0.49704355045789733,-2.018628366780149,-0.04506629059338523,21.83077116816879,11.204535941618058,-0.3381460613677841,15.957148742675804,-0.36395157857944815,25.27449188232424,-0.4584033665618094,-0.2798733006280835,2.1229766607284546,0.3281479192065812,-0.06884688640858713,0.5103108757637476,0.11171892128934435,0.0145,0.0321,0.30623181847795516,0.3259777281059063,-1.1809148117838657,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,0.2715391942788272,1.0,1,1.1344534151038395,1.4261155499666038,OK,0.0,20.42095367193222,9.077653694152833,9.077653694152833,0.49704355045789733,-2.018628366780149,-0.04506629059338523,21.83077116816879,11.204535941618058,-0.3381460613677841,15.957148742675804,-0.36395157857944815,25.27449188232424,0.5592093492377417,0.5614484289548447,3.6581369638443,-0.7724045603438287,-0.4901805418190491,0.4874854429735237,-1.3872263121139612,0.0049,0.0321,-0.829756059531268,0.231720165478615,0.05984504648299733,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,0.2715391942788272,1.0,1,1.1344534151038395,1.4261155499666038,OK,0.0,20.42095367193222,9.077653694152833,9.077653694152833,0.49704355045789733,-2.018628366780149,-0.04506629059338523,21.83077116816879,11.204535941618058,-0.3381460613677841,15.957148742675804,-0.36395157857944815,25.27449188232424,0.5592093492377417,0.5614484289548447,3.6581369638443,-0.7724045603438287,-0.06884688640858713,0.5103108757637476,0.11171892128934435,0.0145,0.0321,0.30623181847795516,0.3259777281059063,-1.1809148117838657,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,0.2715391942788272,1.0,1,1.1344534151038395,1.4261155499666038,OK,0.0,20.42095367193222,9.077653694152833,9.077653694152833,0.49704355045789733,-2.018628366780149,-0.9340270214546619,21.492685075239724,10.271170876242918,-0.27784835242715106,15.37153778076174,0.17401218448525424,24.57919158935549,-0.4584033665618094,-0.2798733006280835,2.1229766607284546,0.3281479192065812,-0.4901805418190491,0.4874854429735237,-1.3872263121139612,0.0049,0.0321,-0.829756059531268,0.231720165478615,0.05984504648299733,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,0.2715391942788272,1.0,1,1.1344534151038395,1.4261155499666038,OK,0.0,20.42095367193222,9.077653694152833,9.077653694152833,0.49704355045789733,-2.018628366780149,-0.9340270214546619,21.492685075239724,10.271170876242918,-0.27784835242715106,15.37153778076174,0.17401218448525424,24.57919158935549,-0.4584033665618094,-0.2798733006280835,2.1229766607284546,0.3281479192065812,-0.06884688640858713,0.5103108757637476,0.11171892128934435,0.0145,0.0321,0.30623181847795516,0.3259777281059063,-1.1809148117838657,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,0.2715391942788272,1.0,1,1.1344534151038395,1.4261155499666038,OK,0.0,20.42095367193222,9.077653694152833,9.077653694152833,0.49704355045789733,-2.018628366780149,-0.9340270214546619,21.492685075239724,10.271170876242918,-0.27784835242715106,15.37153778076174,0.17401218448525424,24.57919158935549,0.5592093492377417,0.5614484289548447,3.6581369638443,-0.7724045603438287,-0.4901805418190491,0.4874854429735237,-1.3872263121139612,0.0049,0.0321,-0.829756059531268,0.231720165478615,0.05984504648299733,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,0.2715391942788272,1.0,1,1.1344534151038395,1.4261155499666038,OK,0.0,20.42095367193222,9.077653694152833,9.077653694152833,0.49704355045789733,-2.018628366780149,-0.9340270214546619,21.492685075239724,10.271170876242918,-0.27784835242715106,15.37153778076174,0.17401218448525424,24.57919158935549,0.5592093492377417,0.5614484289548447,3.6581369638443,-0.7724045603438287,-0.06884688640858713,0.5103108757637476,0.11171892128934435,0.0145,0.0321,0.30623181847795516,0.3259777281059063,-1.1809148117838657,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,-0.6444781311964726,1.0,1,-0.04311190704305895,-1.140253186000133,OK,0.0,0.0,8.639299399852753,8.639299399852753,-0.7755784470205475,-0.5066071522842803,1.453126118332882,23.02704147890392,12.151080726715476,-0.2946134662872758,17.404177856445337,-0.36395157857944815,26.90193328857424,-0.8261149133505583,-0.2798733006280835,2.230172443389893,0.3281479192065812,0.24414552751017676,0.5272670035641551,-0.5141446239473226,0.0065,0.0321,-0.5795555890804386,0.256229618126273,1.2973289793392817,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,-0.6444781311964726,1.0,1,-0.04311190704305895,-1.140253186000133,OK,0.0,0.0,8.639299399852753,8.639299399852753,-0.7755784470205475,-0.5066071522842803,1.453126118332882,23.02704147890392,12.151080726715476,-0.2946134662872758,17.404177856445337,-0.36395157857944815,26.90193328857424,-0.8261149133505583,-0.2798733006280835,2.230172443389893,0.3281479192065812,0.3257217999911642,0.5316863365580452,1.270077881178534,0.0145,0.0321,0.7287172669142832,0.3570701568228107,2.239996250086658,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,-0.6444781311964726,1.0,1,-0.04311190704305895,-1.140253186000133,OK,0.0,0.0,8.639299399852753,8.639299399852753,-0.7755784470205475,-0.5066071522842803,1.453126118332882,23.02704147890392,12.151080726715476,-0.2946134662872758,17.404177856445337,-0.36395157857944815,26.90193328857424,0.7117120070695274,0.5614484289548447,4.313706970214843,-0.7724045603438287,0.24414552751017676,0.5272670035641551,-0.5141446239473226,0.0065,0.0321,-0.5795555890804386,0.256229618126273,1.2973289793392817,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,-0.6444781311964726,1.0,1,-0.04311190704305895,-1.140253186000133,OK,0.0,0.0,8.639299399852753,8.639299399852753,-0.7755784470205475,-0.5066071522842803,1.453126118332882,23.02704147890392,12.151080726715476,-0.2946134662872758,17.404177856445337,-0.36395157857944815,26.90193328857424,0.7117120070695274,0.5614484289548447,4.313706970214843,-0.7724045603438287,0.3257217999911642,0.5316863365580452,1.270077881178534,0.0145,0.0321,0.7287172669142832,0.3570701568228107,2.239996250086658,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,-0.6444781311964726,1.0,1,-0.04311190704305895,-1.140253186000133,OK,0.0,0.0,8.639299399852753,8.639299399852753,-0.7755784470205475,-0.5066071522842803,-1.0017342068379522,20.97173767089846,10.695278930664085,-0.49954823606058246,15.680107116699242,0.17401218448525424,23.91507110595705,-0.8261149133505583,-0.2798733006280835,2.230172443389893,0.3281479192065812,0.24414552751017676,0.5272670035641551,-0.5141446239473226,0.0065,0.0321,-0.5795555890804386,0.256229618126273,1.2973289793392817,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,-0.6444781311964726,1.0,1,-0.04311190704305895,-1.140253186000133,OK,0.0,0.0,8.639299399852753,8.639299399852753,-0.7755784470205475,-0.5066071522842803,-1.0017342068379522,20.97173767089846,10.695278930664085,-0.49954823606058246,15.680107116699242,0.17401218448525424,23.91507110595705,-0.8261149133505583,-0.2798733006280835,2.230172443389893,0.3281479192065812,0.3257217999911642,0.5316863365580452,1.270077881178534,0.0145,0.0321,0.7287172669142832,0.3570701568228107,2.239996250086658,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,-0.6444781311964726,1.0,1,-0.04311190704305895,-1.140253186000133,OK,0.0,0.0,8.639299399852753,8.639299399852753,-0.7755784470205475,-0.5066071522842803,-1.0017342068379522,20.97173767089846,10.695278930664085,-0.49954823606058246,15.680107116699242,0.17401218448525424,23.91507110595705,0.7117120070695274,0.5614484289548447,4.313706970214843,-0.7724045603438287,0.24414552751017676,0.5272670035641551,-0.5141446239473226,0.0065,0.0321,-0.5795555890804386,0.256229618126273,1.2973289793392817,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,-0.6444781311964726,1.0,1,-0.04311190704305895,-1.140253186000133,OK,0.0,0.0,8.639299399852753,8.639299399852753,-0.7755784470205475,-0.5066071522842803,-1.0017342068379522,20.97173767089846,10.695278930664085,-0.49954823606058246,15.680107116699242,0.17401218448525424,23.91507110595705,0.7117120070695274,0.5614484289548447,4.313706970214843,-0.7724045603438287,0.3257217999911642,0.5316863365580452,1.270077881178534,0.0145,0.0321,0.7287172669142832,0.3570701568228107,2.239996250086658,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.9069306574237628,1.0,1,1.241504808026285,0.6970335227033263,OK,12.0,13.894179635047912,10.432053756713868,10.432053756713868,0.49704355045789733,-2.018628366780149,1.453126118332882,23.02704147890392,12.151080726715476,-0.2946134662872758,17.404177856445337,-0.36395157857944815,26.90193328857424,-0.8261149133505583,-0.2798733006280835,2.230172443389893,0.3281479192065812,0.24414552751017676,0.5272670035641551,-0.5141446239473226,0.0065,0.0321,-0.5795555890804386,0.256229618126273,1.2973289793392817,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.9069306574237628,1.0,1,1.241504808026285,0.6970335227033263,OK,12.0,13.894179635047912,10.432053756713868,10.432053756713868,0.49704355045789733,-2.018628366780149,1.453126118332882,23.02704147890392,12.151080726715476,-0.2946134662872758,17.404177856445337,-0.36395157857944815,26.90193328857424,-0.8261149133505583,-0.2798733006280835,2.230172443389893,0.3281479192065812,0.3257217999911642,0.5316863365580452,1.270077881178534,0.0145,0.0321,0.7287172669142832,0.3570701568228107,2.239996250086658,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.9069306574237628,1.0,1,1.241504808026285,0.6970335227033263,OK,12.0,13.894179635047912,10.432053756713868,10.432053756713868,0.49704355045789733,-2.018628366780149,1.453126118332882,23.02704147890392,12.151080726715476,-0.2946134662872758,17.404177856445337,-0.36395157857944815,26.90193328857424,0.7117120070695274,0.5614484289548447,4.313706970214843,-0.7724045603438287,0.24414552751017676,0.5272670035641551,-0.5141446239473226,0.0065,0.0321,-0.5795555890804386,0.256229618126273,1.2973289793392817,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.9069306574237628,1.0,1,1.241504808026285,0.6970335227033263,OK,12.0,13.894179635047912,10.432053756713868,10.432053756713868,0.49704355045789733,-2.018628366780149,1.453126118332882,23.02704147890392,12.151080726715476,-0.2946134662872758,17.404177856445337,-0.36395157857944815,26.90193328857424,0.7117120070695274,0.5614484289548447,4.313706970214843,-0.7724045603438287,0.3257217999911642,0.5316863365580452,1.270077881178534,0.0145,0.0321,0.7287172669142832,0.3570701568228107,2.239996250086658,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.9069306574237628,1.0,1,1.241504808026285,0.6970335227033263,OK,12.0,13.894179635047912,10.432053756713868,10.432053756713868,0.49704355045789733,-2.018628366780149,-1.0017342068379522,20.97173767089846,10.695278930664085,-0.49954823606058246,15.680107116699242,0.17401218448525424,23.91507110595705,-0.8261149133505583,-0.2798733006280835,2.230172443389893,0.3281479192065812,0.24414552751017676,0.5272670035641551,-0.5141446239473226,0.0065,0.0321,-0.5795555890804386,0.256229618126273,1.2973289793392817,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.9069306574237628,1.0,1,1.241504808026285,0.6970335227033263,OK,12.0,13.894179635047912,10.432053756713868,10.432053756713868,0.49704355045789733,-2.018628366780149,-1.0017342068379522,20.97173767089846,10.695278930664085,-0.49954823606058246,15.680107116699242,0.17401218448525424,23.91507110595705,-0.8261149133505583,-0.2798733006280835,2.230172443389893,0.3281479192065812,0.3257217999911642,0.5316863365580452,1.270077881178534,0.0145,0.0321,0.7287172669142832,0.3570701568228107,2.239996250086658,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.9069306574237628,1.0,1,1.241504808026285,0.6970335227033263,OK,12.0,13.894179635047912,10.432053756713868,10.432053756713868,0.49704355045789733,-2.018628366780149,-1.0017342068379522,20.97173767089846,10.695278930664085,-0.49954823606058246,15.680107116699242,0.17401218448525424,23.91507110595705,0.7117120070695274,0.5614484289548447,4.313706970214843,-0.7724045603438287,0.24414552751017676,0.5272670035641551,-0.5141446239473226,0.0065,0.0321,-0.5795555890804386,0.256229618126273,1.2973289793392817,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.9069306574237628,1.0,1,1.241504808026285,0.6970335227033263,OK,12.0,13.894179635047912,10.432053756713868,10.432053756713868,0.49704355045789733,-2.018628366780149,-1.0017342068379522,20.97173767089846,10.695278930664085,-0.49954823606058246,15.680107116699242,0.17401218448525424,23.91507110595705,0.7117120070695274,0.5614484289548447,4.313706970214843,-0.7724045603438287,0.3257217999911642,0.5316863365580452,1.270077881178534,0.0145,0.0321,0.7287172669142832,0.3570701568228107,2.239996250086658,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,-0.3574483222073636,1.0,1,0.4921450575691676,-1.0819266238190708,OK,1.0,3.206165708303452,7.995445227622986,7.995445227622986,-0.7755784470205475,-0.5066071522842803,1.5894782169136858,23.37970133742244,11.993440769143325,-0.5673166771863601,17.863630676269555,-0.6329334601117994,26.81525573730471,-0.7049878446840887,-0.2798733006280835,1.842617416381836,0.3281479192065812,-1.5253244320354005,0.4314073039714868,-0.8041977497154315,0.0081,0.0321,-0.662676595403805,0.2930307102851324,0.8862150049224097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,-0.3574483222073636,1.0,1,0.4921450575691676,-1.0819266238190708,OK,1.0,3.206165708303452,7.995445227622986,7.995445227622986,-0.7755784470205475,-0.5066071522842803,1.5894782169136858,23.37970133742244,11.993440769143325,-0.5673166771863601,17.863630676269555,-0.6329334601117994,26.81525573730471,-0.7049878446840887,-0.2798733006280835,1.842617416381836,0.3281479192065812,0.6706209043868134,0.550370985234216,0.7761467552138902,0.0161,0.0337,0.2957797637592542,0.3132977342158861,0.781299497936309,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,-0.3574483222073636,1.0,1,0.4921450575691676,-1.0819266238190708,OK,1.0,3.206165708303452,7.995445227622986,7.995445227622986,-0.7755784470205475,-0.5066071522842803,1.5894782169136858,23.37970133742244,11.993440769143325,-0.5673166771863601,17.863630676269555,-0.6329334601117994,26.81525573730471,0.8895300481189493,0.5614484289548447,4.205114841461182,-0.7724045603438287,-1.5253244320354005,0.4314073039714868,-0.8041977497154315,0.0081,0.0321,-0.662676595403805,0.2930307102851324,0.8862150049224097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,-0.3574483222073636,1.0,1,0.4921450575691676,-1.0819266238190708,OK,1.0,3.206165708303452,7.995445227622986,7.995445227622986,-0.7755784470205475,-0.5066071522842803,1.5894782169136858,23.37970133742244,11.993440769143325,-0.5673166771863601,17.863630676269555,-0.6329334601117994,26.81525573730471,0.8895300481189493,0.5614484289548447,4.205114841461182,-0.7724045603438287,0.6706209043868134,0.550370985234216,0.7761467552138902,0.0161,0.0337,0.2957797637592542,0.3132977342158861,0.781299497936309,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,-0.3574483222073636,1.0,1,0.4921450575691676,-1.0819266238190708,OK,1.0,3.206165708303452,7.995445227622986,7.995445227622986,-0.7755784470205475,-0.5066071522842803,-0.18627850707394333,21.05938574749493,11.773950195312525,-0.691044895346643,15.921711730957057,-1.9778428677735556,23.28269348144533,-0.7049878446840887,-0.2798733006280835,1.842617416381836,0.3281479192065812,-1.5253244320354005,0.4314073039714868,-0.8041977497154315,0.0081,0.0321,-0.662676595403805,0.2930307102851324,0.8862150049224097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,-0.3574483222073636,1.0,1,0.4921450575691676,-1.0819266238190708,OK,1.0,3.206165708303452,7.995445227622986,7.995445227622986,-0.7755784470205475,-0.5066071522842803,-0.18627850707394333,21.05938574749493,11.773950195312525,-0.691044895346643,15.921711730957057,-1.9778428677735556,23.28269348144533,-0.7049878446840887,-0.2798733006280835,1.842617416381836,0.3281479192065812,0.6706209043868134,0.550370985234216,0.7761467552138902,0.0161,0.0337,0.2957797637592542,0.3132977342158861,0.781299497936309,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,-0.3574483222073636,1.0,1,0.4921450575691676,-1.0819266238190708,OK,1.0,3.206165708303452,7.995445227622986,7.995445227622986,-0.7755784470205475,-0.5066071522842803,-0.18627850707394333,21.05938574749493,11.773950195312525,-0.691044895346643,15.921711730957057,-1.9778428677735556,23.28269348144533,0.8895300481189493,0.5614484289548447,4.205114841461182,-0.7724045603438287,-1.5253244320354005,0.4314073039714868,-0.8041977497154315,0.0081,0.0321,-0.662676595403805,0.2930307102851324,0.8862150049224097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,-0.3574483222073636,1.0,1,0.4921450575691676,-1.0819266238190708,OK,1.0,3.206165708303452,7.995445227622986,7.995445227622986,-0.7755784470205475,-0.5066071522842803,-0.18627850707394333,21.05938574749493,11.773950195312525,-0.691044895346643,15.921711730957057,-1.9778428677735556,23.28269348144533,0.8895300481189493,0.5614484289548447,4.205114841461182,-0.7724045603438287,0.6706209043868134,0.550370985234216,0.7761467552138902,0.0161,0.0337,0.2957797637592542,0.3132977342158861,0.781299497936309,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.5284211328584182,1.0,1,1.0274020221813942,0.9886663336086372,OK,11.0,14.28242939054966,9.939428873062134,9.939428873062134,0.49704355045789733,-2.018628366780149,1.5894782169136858,23.37970133742244,11.993440769143325,-0.5673166771863601,17.863630676269555,-0.6329334601117994,26.81525573730471,-0.7049878446840887,-0.2798733006280835,1.842617416381836,0.3281479192065812,-1.5253244320354005,0.4314073039714868,-0.8041977497154315,0.0081,0.0321,-0.662676595403805,0.2930307102851324,0.8862150049224097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.5284211328584182,1.0,1,1.0274020221813942,0.9886663336086372,OK,11.0,14.28242939054966,9.939428873062134,9.939428873062134,0.49704355045789733,-2.018628366780149,1.5894782169136858,23.37970133742244,11.993440769143325,-0.5673166771863601,17.863630676269555,-0.6329334601117994,26.81525573730471,-0.7049878446840887,-0.2798733006280835,1.842617416381836,0.3281479192065812,0.6706209043868134,0.550370985234216,0.7761467552138902,0.0161,0.0337,0.2957797637592542,0.3132977342158861,0.781299497936309,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.5284211328584182,1.0,1,1.0274020221813942,0.9886663336086372,OK,11.0,14.28242939054966,9.939428873062134,9.939428873062134,0.49704355045789733,-2.018628366780149,1.5894782169136858,23.37970133742244,11.993440769143325,-0.5673166771863601,17.863630676269555,-0.6329334601117994,26.81525573730471,0.8895300481189493,0.5614484289548447,4.205114841461182,-0.7724045603438287,-1.5253244320354005,0.4314073039714868,-0.8041977497154315,0.0081,0.0321,-0.662676595403805,0.2930307102851324,0.8862150049224097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.5284211328584182,1.0,1,1.0274020221813942,0.9886663336086372,OK,11.0,14.28242939054966,9.939428873062134,9.939428873062134,0.49704355045789733,-2.018628366780149,1.5894782169136858,23.37970133742244,11.993440769143325,-0.5673166771863601,17.863630676269555,-0.6329334601117994,26.81525573730471,0.8895300481189493,0.5614484289548447,4.205114841461182,-0.7724045603438287,0.6706209043868134,0.550370985234216,0.7761467552138902,0.0161,0.0337,0.2957797637592542,0.3132977342158861,0.781299497936309,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.5284211328584182,1.0,1,1.0274020221813942,0.9886663336086372,OK,11.0,14.28242939054966,9.939428873062134,9.939428873062134,0.49704355045789733,-2.018628366780149,-0.18627850707394333,21.05938574749493,11.773950195312525,-0.691044895346643,15.921711730957057,-1.9778428677735556,23.28269348144533,-0.7049878446840887,-0.2798733006280835,1.842617416381836,0.3281479192065812,-1.5253244320354005,0.4314073039714868,-0.8041977497154315,0.0081,0.0321,-0.662676595403805,0.2930307102851324,0.8862150049224097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.5284211328584182,1.0,1,1.0274020221813942,0.9886663336086372,OK,11.0,14.28242939054966,9.939428873062134,9.939428873062134,0.49704355045789733,-2.018628366780149,-0.18627850707394333,21.05938574749493,11.773950195312525,-0.691044895346643,15.921711730957057,-1.9778428677735556,23.28269348144533,-0.7049878446840887,-0.2798733006280835,1.842617416381836,0.3281479192065812,0.6706209043868134,0.550370985234216,0.7761467552138902,0.0161,0.0337,0.2957797637592542,0.3132977342158861,0.781299497936309,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
