crop,region,kebele,year,seasonal_rainfall_total,onset_date,cessation_date,rainy_days_count,dry_spell_days,data_quality_flag,onset_delay_days,onset_threshold,rainy_day_threshold,dry_spell_threshold,rainfall_std_dev,rainfall_skewness
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,208.22485523806972,71.0,180,12,32,OK,0.0,0.0,7.6599037647247314,7.6599037647247314,140.31820802329224,-0.5268510861592153
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,654.8949431705475,71.0,209,24,31,OK,0.0,0.0,11.61958409309387,11.61958409309387,130.89807024202108,-0.6312700754861816
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,534.1508025455475,71.0,211,19,40,OK,0.0,0.0,12.872701296806337,12.872701296806337,130.89807024202108,-0.6312700754861816
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,494.51899964571004,88.0,210,22,42,OK,16.0,9.421318937540054,9.257447595596314,9.257447595596314,130.89807024202108,-0.6312700754861816
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,561.0124673891066,75.0,211,28,14,OK,4.0,17.32386242032051,9.725841035842896,9.725841035842896,130.89807024202108,-0.6312700754861816
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,352.7984691405296,71.0,208,15,27,OK,0.0,1.5257783031463623,8.758760685920716,8.758760685920716,130.89807024202108,-0.6312700754861816
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,385.3984740543366,71.0,208,18,35,OK,0.0,1.906042674779892,9.174298162460328,9.174298162460328,130.89807024202108,-0.6312700754861816
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,712.6771497154236,72.0,210,20,33,OK,0.0,0.0,14.042700719833373,14.042700719833373,130.89807024202108,-0.6312700754861816
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,554.6065706157685,82.0,211,22,32,OK,11.0,0.2085240817070016,9.802418055534364,9.802418055534364,130.89807024202108,-0.6312700754861816
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,577.4738345336915,74.0,210,30,26,OK,3.0,0.1315120267868042,9.312511072158811,9.312511072158811,130.89807024202108,-0.6312700754861816
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,522.0803975530155,71.0,211,25,27,OK,0.0,0.0,8.29077187538147,8.29077187538147,130.89807024202108,-0.6312700754861816
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,621.8732482774556,74.0,212,30,24,OK,2.0,15.913817811012269,8.830643827915193,8.830643827915193,130.89807024202108,-0.6312700754861816
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,481.1557123708725,71.0,165,16,29,OK,0.0,0.0,14.462219934463503,14.462219934463503,130.89807024202108,-0.6312700754861816
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,430.9015937757492,71.0,211,20,49,OK,0.0,1.2281798934936523,6.626496846675874,6.626496846675874,130.89807024202108,-0.6312700754861816
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,707.7022977566719,72.0,208,36,20,OK,1.0,22.263107573986048,8.18480036020279,8.18480036020279,130.89807024202108,-0.6312700754861816
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,588.1129651881682,83.0,205,28,37,OK,11.0,21.835412063598632,9.65443241596222,9.65443241596222,130.89807024202108,-0.6312700754861816
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,221.18378654218833,83.0,180,13,18,OK,12.0,0.573560290336609,4.101297388076782,4.101297388076782,130.89807024202108,-0.6312700754861816
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,836.9260263442993,158.0,262,25,102,OK,13.0,15.420307159423828,12.384605407714844,12.384605407714844,210.90261280989537,-1.9699515574962536
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,863.2748908996582,145.0,270,28,94,OK,0.0,16.084510803222656,13.256091594696045,13.256091594696045,210.90261280989537,-1.9699515574962536
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,716.0017499923706,146.0,257,25,108,OK,0.0,0.0,12.033307075500488,12.033307075500488,210.90261280989537,-1.9699515574962536
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,773.3699622154236,181.0,280,29,84,OK,36.0,15.66890573501587,11.189619064331056,11.189619064331056,210.90261280989537,-1.9699515574962536
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,527.2020695209503,150.0,269,21,95,OK,5.0,10.58957028388977,11.243422508239746,11.243422508239746,210.90261280989537,-1.9699515574962536
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,505.5898380279541,145.0,234,18,130,OK,0.0,11.314709186553953,11.467288494110107,11.467288494110107,210.90261280989537,-1.9699515574962536
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,680.9553158283234,164.0,269,22,96,OK,18.0,10.719044208526611,11.91317367553711,11.91317367553711,210.90261280989537,-1.9699515574962536
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,870.3562610149384,145.0,262,30,102,OK,0.0,0.0,11.69819450378418,11.69819450378418,210.90261280989537,-1.9699515574962536
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,777.8804693082202,146.0,249,32,115,OK,1.0,17.685706615447998,10.299379348754885,10.299379348754885,210.90261280989537,-1.9699515574962536
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,961.2586484849453,149.0,274,32,90,OK,4.0,18.309144973754883,12.67786979675293,12.67786979675293,210.90261280989537,-1.9699515574962536
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,859.4194346219301,156.0,264,33,101,OK,10.0,16.616757929325104,10.99033498764038,10.99033498764038,210.90261280989537,-1.9699515574962536
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,763.05330991745,163.0,266,22,98,OK,18.0,2.4982967376708984,14.19457721710205,14.19457721710205,210.90261280989537,-1.9699515574962536
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,861.5182299613953,155.0,276,23,88,OK,10.0,24.57142210006714,14.879590034484863,14.879590034484863,210.90261280989537,-1.9699515574962536
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2023,767.275536775589,145.0,268,25,96,OK,0.0,9.68605661392212,13.60788917541504,13.60788917541504,210.90261280989537,-1.9699515574962536
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,804.7261496782303,160.0,285,33,80,OK,14.0,17.815695136785507,9.764602661132812,9.764602661132812,210.90261280989537,-1.9699515574962536
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,78.45130725216586,145.0,180,4,18,OK,0.0,2.8277079017134383,8.165520668029785,8.165520668029785,210.90261280989537,-1.9699515574962536
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,824.3648235797882,160.0,262,32,102,OK,15.0,13.051799099445343,10.779107437133788,10.779107437133788,204.57976924646684,-2.0186283667801495
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,837.629356455803,145.0,270,32,94,OK,0.0,15.44475418806076,10.616028537750244,10.616028537750244,204.57976924646684,-2.0186283667801495
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,703.6627424287797,146.0,257,30,98,OK,0.0,0.0,9.39695803642273,9.39695803642273,204.57976924646684,-2.0186283667801495
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,760.4282464456559,150.0,280,32,84,OK,5.0,18.01231713652611,9.730600185394287,9.730600185394287,204.57976924646684,-2.0186283667801495
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,514.2621332383155,145.0,269,26,95,OK,0.0,5.4983310127258305,8.758760685920716,8.758760685920716,204.57976924646684,-2.0186283667801495
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,499.0545064139366,145.0,252,23,112,OK,0.0,10.438893300294877,8.035513391494751,8.035513391494751,204.57976924646684,-2.0186283667801495
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,655.1555834913254,155.0,269,25,96,OK,9.0,13.121559066772459,10.416093149185182,10.416093149185182,204.57976924646684,-2.0186283667801495
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,855.9558772850037,146.0,262,36,102,OK,1.0,0.4191602039337158,10.145720014572145,10.145720014572145,204.57976924646684,-2.0186283667801495
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,778.0178134921221,145.0,249,38,115,OK,0.0,20.42095367193222,9.077653694152833,9.077653694152833,204.57976924646684,-2.0186283667801495
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,924.4051209015028,157.0,274,39,90,OK,12.0,13.894179635047912,10.432053756713868,10.432053756713868,204.57976924646684,-2.0186283667801495
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,837.2006283266842,157.0,265,37,100,OK,11.0,14.28242939054966,9.939428873062134,9.939428873062134,204.57976924646684,-2.0186283667801495
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,749.2361746525764,163.0,276,30,88,OK,18.0,2.311183242797851,11.107919654846192,11.107919654846192,204.57976924646684,-2.0186283667801495
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,819.0879932260514,156.0,276,30,88,OK,11.0,20.388693494796755,10.855551252365114,10.855551252365114,204.57976924646684,-2.0186283667801495
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,737.4572363924981,160.0,268,31,96,OK,15.0,7.117247893810272,8.73668536901474,8.73668536901474,204.57976924646684,-2.0186283667801495
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,773.1346198019945,160.0,285,37,80,OK,14.0,16.23610264327843,7.866914763450622,7.866914763450622,204.57976924646684,-2.0186283667801495
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,74.56282371667243,145.0,180,5,17,OK,0.0,3.6568611052355844,3.230919716358185,3.230919716358185,204.57976924646684,-2.0186283667801495
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,836.9260263442993,158.0,262,25,64,OK,13.0,15.420307159423828,12.384605407714844,12.384605407714844,209.9768221500745,-1.9948127007165644
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,863.2748908996582,145.0,270,28,56,OK,0.0,16.084510803222656,13.256091594696045,13.256091594696045,209.9768221500745,-1.9948127007165644
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,716.0017499923706,146.0,257,25,70,OK,0.0,0.0,12.033307075500488,12.033307075500488,209.9768221500745,-1.9948127007165644
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,773.3699622154236,181.0,280,29,46,OK,36.0,15.66890573501587,11.189619064331056,11.189619064331056,209.9768221500745,-1.9948127007165644
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,527.2020695209503,150.0,269,21,57,OK,5.0,10.58957028388977,11.243422508239746,11.243422508239746,209.9768221500745,-1.9948127007165644
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,505.5898380279541,145.0,234,18,92,OK,0.0,11.314709186553953,11.467288494110107,11.467288494110107,209.9768221500745,-1.9948127007165644
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,680.9553158283234,164.0,269,22,58,OK,18.0,10.719044208526611,11.91317367553711,11.91317367553711,209.9768221500745,-1.9948127007165644
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,870.3562610149384,145.0,262,30,64,OK,0.0,0.0,11.69819450378418,11.69819450378418,209.9768221500745,-1.9948127007165644
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,773.2306888103485,146.0,249,32,77,OK,1.0,17.685706615447998,10.299379348754885,10.299379348754885,209.9768221500745,-1.9948127007165644
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,949.4174191653728,149.0,274,31,52,OK,4.0,18.309144973754883,13.643496990203857,13.643496990203857,209.9768221500745,-1.9948127007165644
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,859.4194346219301,156.0,264,33,63,OK,10.0,16.616757929325104,10.99033498764038,10.99033498764038,209.9768221500745,-1.9948127007165644
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,763.05330991745,163.0,266,22,60,OK,18.0,2.4982967376708984,14.19457721710205,14.19457721710205,209.9768221500745,-1.9948127007165644
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,861.5182299613953,155.0,276,23,50,OK,10.0,24.57142210006714,14.879590034484863,14.879590034484863,209.9768221500745,-1.9948127007165644
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2023,767.275536775589,145.0,268,25,58,OK,0.0,9.68605661392212,13.60788917541504,13.60788917541504,209.9768221500745,-1.9948127007165644
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,804.7261496782303,160.0,285,33,42,OK,14.0,17.815695136785507,9.764602661132812,9.764602661132812,209.9768221500745,-1.9948127007165644
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,78.45130725216586,145.0,180,4,18,OK,0.0,2.8277079017134383,8.165520668029785,8.165520668029785,209.9768221500745,-1.9948127007165644
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,822.5380600833894,160.0,262,32,64,OK,15.0,13.051799099445343,11.19934576511383,11.19934576511383,203.2693683960107,-2.053899222574886
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,837.629356455803,145.0,270,32,56,OK,0.0,15.44475418806076,10.616028537750244,10.616028537750244,203.2693683960107,-2.053899222574886
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,703.6627424287797,146.0,257,30,60,OK,0.0,0.0,9.39695803642273,9.39695803642273,203.2693683960107,-2.053899222574886
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,760.4282464456558,150.0,280,32,46,OK,5.0,18.01231713652611,9.730600185394287,9.730600185394287,203.2693683960107,-2.053899222574886
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,514.2621332383156,145.0,269,26,57,OK,0.0,5.4983310127258305,8.758760685920716,8.758760685920716,203.2693683960107,-2.053899222574886
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,499.0545064139367,145.0,252,23,74,OK,0.0,10.438893300294877,8.035513391494751,8.035513391494751,203.2693683960107,-2.053899222574886
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,655.1555834913254,155.0,269,25,58,OK,9.0,13.121559066772459,10.416093149185182,10.416093149185182,203.2693683960107,-2.053899222574886
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,855.9558772850038,146.0,262,36,64,OK,1.0,0.4191602039337158,10.145720014572145,10.145720014572145,203.2693683960107,-2.053899222574886
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,772.7890184521675,145.0,249,36,77,OK,0.0,20.42095367193222,9.474893879890445,9.474893879890445,203.2693683960107,-2.053899222574886
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,907.8623791176453,157.0,274,37,52,OK,12.0,13.894179635047912,10.861106863021849,10.861106863021849,203.2693683960107,-2.053899222574886
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,837.2006283266843,157.0,265,37,62,OK,11.0,14.28242939054966,9.939428873062134,9.939428873062134,203.2693683960107,-2.053899222574886
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,749.0554104685784,163.0,276,30,50,OK,18.0,2.311183242797851,11.155620822906494,11.155620822906494,203.2693683960107,-2.053899222574886
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,819.0879932260514,156.0,276,30,50,OK,11.0,20.388693494796755,10.855551252365114,10.855551252365114,203.2693683960107,-2.053899222574886
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,737.457236392498,160.0,268,31,58,OK,15.0,7.117247893810272,8.73668536901474,8.73668536901474,203.2693683960107,-2.053899222574886
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,773.1346198019944,160.0,285,37,42,OK,14.0,16.23610264327843,7.866914763450622,7.866914763450622,203.2693683960107,-2.053899222574886
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,74.56282371667243,145.0,180,5,17,OK,0.0,3.6568611052355844,3.230919716358185,3.230919716358185,203.2693683960107,-2.053899222574886
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,675.0560097694397,65.0,209,21,37,OK,0.0,0.0,13.343687057495117,13.343687057495117,141.38623935242578,-0.440587922664794
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,563.0517256259918,65.0,211,18,39,OK,0.0,7.489605903625488,13.25080156326294,13.25080156326294,141.38623935242578,-0.440587922664794
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,495.4013819694519,66.0,210,16,43,OK,0.0,0.0,11.48552703857422,11.48552703857422,141.38623935242578,-0.440587922664794
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,550.5162439346313,75.0,211,23,27,OK,10.0,13.478120803833008,10.338690757751465,10.338690757751465,141.38623935242578,-0.440587922664794
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,360.62461400032043,71.0,208,13,43,OK,6.0,5.073522090911865,10.556450843811035,10.556450843811035,141.38623935242578,-0.440587922664794
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,391.6414017677307,65.0,211,15,40,OK,0.0,8.41912841796875,10.941133499145508,10.941133499145508,141.38623935242578,-0.440587922664794
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,763.96808385849,66.0,210,20,33,OK,0.0,0.0,13.502594947814941,13.502594947814941,141.38623935242578,-0.440587922664794
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,559.5019962787628,65.0,211,18,32,OK,0.0,0.0,11.94561004638672,11.94561004638672,141.38623935242578,-0.440587922664794
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,569.0909905433655,65.0,210,24,32,OK,0.0,0.0,10.632092475891112,10.632092475891112,141.38623935242578,-0.440587922664794
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,562.5070545338094,65.0,211,22,43,OK,0.0,0.0,13.062126159667969,13.062126159667969,141.38623935242578,-0.440587922664794
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,635.9343064576387,74.0,212,26,27,OK,8.0,13.703310012817383,10.731284141540527,10.731284141540527,141.38623935242578,-0.440587922664794
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,506.34883308410645,65.0,197,12,52,OK,0.0,0.0,17.08660888671875,17.08660888671875,141.38623935242578,-0.440587922664794
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,449.6259562969208,69.0,211,16,38,OK,4.0,4.925473690032959,8.328415870666504,8.328415870666504,141.38623935242578,-0.440587922664794
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2023,761.1874108314514,69.0,205,31,30,OK,4.0,20.808027267456055,9.822603225708008,9.822603225708008,141.38623935242578,-0.440587922664794
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,613.3265880343097,83.0,207,23,39,OK,17.0,15.350175142288206,11.69825267791748,11.69825267791748,141.38623935242578,-0.440587922664794
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,223.45369129764003,67.0,180,13,32,OK,2.0,6.498311281204224,7.6599037647247314,7.6599037647247314,141.38623935242578,-0.440587922664794
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,662.523244805336,65.0,209,26,37,OK,0.0,0.16626919269561768,11.26413698196411,11.26413698196411,133.7283959809146,-0.5703178220314694
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,537.1051811027528,65.0,211,20,40,OK,0.0,2.2497492849826806,10.71896179199219,10.71896179199219,133.7283959809146,-0.5703178220314694
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,494.5189996457101,66.0,210,22,42,OK,0.0,0.0,9.257447595596314,9.257447595596314,133.7283959809146,-0.5703178220314694
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,561.0124673891066,75.0,211,28,14,OK,10.0,12.229217820167543,9.725841035842896,9.725841035842896,133.7283959809146,-0.5703178220314694
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,352.7984691405296,71.0,208,15,27,OK,6.0,1.5257783031463623,8.758760685920716,8.758760685920716,133.7283959809146,-0.5703178220314694
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,396.09212018966673,65.0,208,18,35,OK,0.0,8.24290982246399,9.916613674163818,9.916613674163818,133.7283959809146,-0.5703178220314694
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,724.2504537391662,66.0,210,21,29,OK,0.0,0.0,13.356563777923583,13.356563777923583,133.7283959809146,-0.5703178220314694
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,554.6065706157684,82.0,211,22,32,OK,17.0,0.2085240817070016,9.802418055534364,9.802418055534364,133.7283959809146,-0.5703178220314694
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,577.4738345336916,65.0,210,30,32,OK,0.0,0.0,9.312511072158811,9.312511072158811,133.7283959809146,-0.5703178220314694
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,560.913295473624,65.0,211,26,27,OK,0.0,0.0,8.987826924324036,8.987826924324036,133.7283959809146,-0.5703178220314694
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,624.9370844848454,74.0,212,31,24,OK,8.0,15.913817811012269,8.432147328853608,8.432147328853608,133.7283959809146,-0.5703178220314694
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,481.1557123708725,65.0,165,16,29,OK,0.0,0.0,14.462219934463503,14.462219934463503,133.7283959809146,-0.5703178220314694
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,430.9015937757492,69.0,211,20,49,OK,4.0,4.912719573974609,6.626496846675874,6.626496846675874,133.7283959809146,-0.5703178220314694
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,728.6353701901437,69.0,208,37,20,OK,4.0,22.9785434782505,8.18480036020279,8.18480036020279,133.7283959809146,-0.5703178220314694
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,601.4938053561675,83.0,205,29,37,OK,17.0,15.844981248378755,9.464368314743044,9.464368314743044,133.7283959809146,-0.5703178220314694
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,226.96955038763204,68.0,180,14,24,OK,3.0,3.548475581407547,3.4164763379096987,3.4164763379096987,133.7283959809146,-0.5703178220314694
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,1090.506462097168,102.0,262,33,26,OK,0.0,30.51032066345215,13.630823135375977,13.630823135375977,224.2269416208655,-1.8567043545132473
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,985.9421644210815,102.0,270,29,25,OK,0.0,0.0,13.451794624328612,13.451794624328612,224.2269416208655,-1.8567043545132473
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,805.4376487731934,113.0,257,28,43,OK,10.0,14.93830108642578,12.033307075500488,12.033307075500488,224.2269416208655,-1.8567043545132473
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,856.3187596797943,122.0,280,32,20,OK,20.0,17.800142288208008,11.398025512695312,11.398025512695312,224.2269416208655,-1.8567043545132473
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,643.0129759311676,113.0,269,25,25,OK,11.0,8.751059532165527,11.243422508239746,11.243422508239746,224.2269416208655,-1.8567043545132473
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,633.7788982391357,105.0,234,22,54,OK,3.0,28.566432237625122,11.325225830078125,11.325225830078125,224.2269416208655,-1.8567043545132473
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,1012.7838425636292,122.0,269,27,33,OK,19.0,51.08390712738037,15.022137641906738,15.022137641906738,224.2269416208655,-1.8567043545132473
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,994.6415746212006,102.0,262,34,26,OK,0.0,0.0,11.69819450378418,11.69819450378418,224.2269416208655,-1.8567043545132473
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,899.8687524795532,102.0,249,37,39,OK,0.0,11.903434753417969,10.299379348754885,10.299379348754885,224.2269416208655,-1.8567043545132473
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,1038.786275114864,104.0,274,32,36,OK,2.0,5.210193157196045,14.078224182128906,14.078224182128906,224.2269416208655,-1.8567043545132473
