crop,region,kebele,year,ndvi_peak,ndvi_scale,ndvi_seasonal_avg,ndvi_start_of_season,ndvi_end_of_season,ndvi_integral,ndvi_threshold,ndvi_anomaly_avg
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,0.5805141827902245,0.5805141827902245,0.3963284681408207,145,321.0,5.548598553971489,0.28748564002036664,-0.283819011508595
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,0.577827156313646,0.577827156313646,0.39381862075043106,161,305.0,5.119642069755604,0.29664194246435854,-0.4481991451414758
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,0.5611773065173119,0.5611773065173119,0.38896102905877233,145,321.0,5.445454406822813,0.2977517820773931,-0.7663426205042858
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,0.5103108757637476,0.5103108757637476,0.38295004164242086,145,321.0,5.361300582993892,0.32597772810590636,-1.1600266821523664
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.5316863365580452,0.5316863365580452,0.43202685226942117,145,321.0,6.048375931771896,0.35707015682281074,2.0542136417940102
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.550370985234216,0.550370985234216,0.4111002093451356,161,337.0,5.344302721486763,0.3132977342158861,0.6836425172095612
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,0.5594708630346235,0.5594708630346235,0.40086719104597046,145,337.0,5.6121406746435865,0.3094466150712832,0.013440447583585329
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,0.5458202494908353,0.5458202494908353,0.3894138577813709,177,353.0,5.451794008939192,0.3042428569361227,-0.7366850221106235
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,0.4993382306517312,0.4993382306517312,0.3947687248702635,225,337.0,3.5529185238323713,0.31593160599534026,-0.38597295450485675
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,0.5471249923625257,0.5471249923625257,0.40323916874332966,161,337.0,5.2421091936632855,0.3152264278694242,0.1687909331784844
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,0.3845474898167006,0.3845474898167006,0.3806765803207741,161,,1.5227063212830965,0.37864125305498997,-1.3089249288316052
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,0.5656554721030045,0.5656554721030045,0.4525126738302618,145,305.0,5.430152085963141,0.39637296579146686,1.3877315784698032
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,0.5877799955819238,0.5877799955819238,0.4570445907493899,177,321.0,5.484535088992679,0.3915640753597577,1.6181314081614022
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,0.5979227657157283,0.5979227657157283,0.44467716772623994,177,321.0,4.8914488449886395,0.365569638348902,0.9893793350086795
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,0.5540852594041911,0.5540852594041911,0.4409625936211395,161,321.0,5.291551123453674,0.3816287326432721,0.8005327042199099
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,0.5785485451906085,0.5785485451906085,0.42293300381848026,193,,5.075196045821763,0.35074713456197937,-0.11608039660922913
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,0.5499650246149963,0.5499650246149963,0.4397467161596398,161,305.0,5.276960593915677,0.3392105497349153,0.7387182523986529
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,0.5172847008331231,0.5172847008331231,0.4284034908540085,161,305.0,4.7124383993940935,0.3885744224943196,0.162035752430476
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,0.5332212162332749,0.5332212162332749,0.4175770946415047,177,321.0,5.010925135698057,0.3561804134057056,-0.3883714787803113
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,0.4769323024488766,0.4769323024488766,0.3840582810001683,145,225.0,4.60869937200202,0.3391545910123707,-2.092447059211314
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,0.4912831955314314,0.4912831955314314,0.433602362881848,145,289.0,5.203228354582176,0.3935387585205755,0.42634316388079146
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,0.4906393555920224,0.4906393555920224,0.418884849154254,161,321.0,4.607733340696794,0.3709587509467306,-0.32188605497562667
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,0.4984697267104268,0.4984697267104268,0.41211663353109484,145,321.0,4.945399602373138,0.37794894344862395,-0.6659779160399931
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,0.4879116384751325,0.4879116384751325,0.3944673015021459,177,,4.733607618025751,0.32968579588487756,-1.5632589488137882
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2023,0.4630780958091391,0.4630780958091391,0.4118752637321023,225,305.0,2.8831268461247164,0.37270698182277207,-0.678249006082675
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,0.505475681646049,0.505475681646049,0.4193542293038949,161,,4.612896522342844,0.3687121339308255,-0.2980230609120285
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,0.4566616952789701,0.4566616952789701,0.4252442462446353,145,193.0,1.7009769849785412,0.40924510855844487,0.001421726855242298
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,0.5813803946028518,0.5813803946028518,0.421191111252546,145,305.0,5.054293335030552,0.3654566578411407,0.02518970432906811
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,0.5960023778004075,0.5960023778004075,0.4479752263662596,177,321.0,5.375702716395115,0.36811223828920586,1.5053507841698381
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,0.5677936863543791,0.5677936863543791,0.42713654300129617,177,321.0,4.698501973014258,0.3551965682281059,0.35374999612843816
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,0.5678876909368638,0.5678876909368638,0.43852312118126296,161,321.0,5.262277454175155,0.39095851832993916,0.9830024385928038
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,0.5748117133401224,0.5748117133401224,0.4042674711473186,177,,4.851209653767823,0.30384115427698577,-0.9100554328218091
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,0.5805141827902245,0.5805141827902245,0.4197113482264088,177,321.0,5.036536178716906,0.2972454913441956,-0.05658591638405386
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,0.577827156313646,0.577827156313646,0.4181107734678765,161,305.0,4.599218508146642,0.3722150178207741,-0.1450379131327564
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,0.5611773065173119,0.5611773065173119,0.4102517831381536,177,321.0,4.923021397657843,0.31625653869653775,-0.5793465159562607
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,0.5103108757637476,0.5103108757637476,0.40122135522742713,145,305.0,4.814656262729126,0.35297882535641567,-1.0783918594748667
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.5316863365580452,0.5316863365580452,0.45120724265953854,145,289.0,5.414486911914462,0.3978729643584521,1.6839605574034278
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.550370985234216,0.550370985234216,0.43568350560081476,161,321.0,4.792518561608962,0.3552482382892056,0.8260777671580961
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,0.5594708630346235,0.5594708630346235,0.4219604319416159,145,321.0,5.063525183299391,0.35214326527494916,0.06770440145619343
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,0.5458202494908353,0.5458202494908353,0.40477081226104733,193,,4.857249747132568,0.3302375127116787,-0.8822394708883298
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,0.4993382306517312,0.4993382306517312,0.42488579605312243,225,305.0,2.974200572371857,0.3495052771001451,0.22936776363305056
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,0.5471249923625257,0.5471249923625257,0.42419159152119035,177,,4.666107506733094,0.353874579034518,0.19100418412883727
