crop,region,kebele,year,mean_temp_season,max_temp_avg,min_temp_avg,gdd_total,gdd_base_temp,heatwave_days,heatwave_threshold
"Wheat, durum",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,15.85256215875801,21.370906066894552,10.334218250621472,147.9859741210939,15.41930847167971,11,24.882373046875024
"Wheat, durum",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,15.249399844082943,21.103587063876088,9.395212624289796,52.77635192871093,15.676727294921898,11,23.945016479492203
"Wheat, durum",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,15.818987412886207,21.26465037952772,10.373324446244695,57.94980621337892,16.428132629394554,11,24.911441040039087
"Wheat, durum",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,16.58120144930755,22.146376731178997,11.0160261674361,93.1905975341797,16.443566894531273,11,24.658157348632834
"Wheat, durum",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,15.741916725852295,21.669336076216286,9.814497375488305,125.24678649902344,15.496643066406273,11,24.540696716308616
"Wheat, durum",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,15.708280112526655,21.14736813631927,10.26919208873404,39.03460083007819,16.403233337402366,11,23.670433044433615
"Wheat, durum",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,15.88192797574132,21.492685075239724,10.271170876242918,139.73002624511724,15.371537780761741,11,24.57919158935549
"Wheat, durum",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,15.83350830078127,20.97173767089846,10.695278930664085,80.6805191040039,15.680107116699242,11,23.915071105957054
"Wheat, durum",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,16.416667971403726,21.05938574749493,11.773950195312523,29.67560577392575,15.921711730957055,3,23.282693481445335
Rice,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,15.80966720581057,21.021982538132463,10.597351873488677,70.37475585937503,15.658952331542991,9,23.802249145507837
Rice,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,15.140900729951428,20.48994562058224,9.791855839320615,52.9876998901367,15.34242095947268,9,23.31324157714846
Rice,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,15.768473652430966,20.735750361851306,10.801196943010625,108.0510971069336,15.31876373291018,9,24.010693359375022
Rice,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,15.394186909993513,20.527095685686408,10.261278134300618,37.12396240234366,15.65545043945315,9,23.399755859375027
Rice,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,15.99489455450151,21.11414489746096,10.875644211542062,80.75306091308593,15.858406066894554,9,25.19081878662112
Rice,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,16.628548740205332,21.899208504813082,11.357888975597586,112.45888977050794,16.085827636718772,9,24.573664855957055
Rice,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,15.82783524649486,21.22663305373421,10.42903743925551,131.74469909667982,15.195034790039085,9,24.145745849609405
Rice,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,16.014606639317126,20.945852079845633,11.08336119878862,50.00184631347658,16.136346435546898,9,23.625076293945337
Rice,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,15.819427835373673,20.940732937767415,10.698122732979934,131.26911926269537,15.090432739257835,9,23.92879791259768
Rice,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,15.736372520810104,20.492414456322102,10.980330585298107,50.926156616210896,15.654753112792992,9,23.65070495605471
Rice,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,16.225942523662884,20.785647817758438,11.666237229567331,24.944297790527344,15.712312316894554,2,23.186782836914084
Rice,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,15.80966720581057,21.021982538132463,10.597351873488677,70.37475585937503,15.658952331542991,9,23.802249145507837
Rice,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,15.140900729951428,20.48994562058224,9.791855839320615,52.9876998901367,15.34242095947268,9,23.31324157714846
Rice,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,15.768473652430966,20.735750361851306,10.801196943010625,108.0510971069336,15.31876373291018,9,24.010693359375022
Rice,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,15.394186909993513,20.527095685686408,10.261278134300618,37.12396240234366,15.65545043945315,9,23.399755859375027
Rice,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,15.99489455450151,21.11414489746096,10.875644211542062,80.75306091308593,15.858406066894554,9,25.19081878662112
Rice,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,16.628548740205332,21.899208504813082,11.357888975597586,112.45888977050794,16.085827636718772,9,24.573664855957055
Rice,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,15.82783524649486,21.22663305373421,10.42903743925551,131.74469909667982,15.195034790039085,9,24.145745849609405
Rice,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,16.014606639317126,20.945852079845633,11.08336119878862,50.00184631347658,16.136346435546898,9,23.625076293945337
Rice,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,15.819427835373673,20.940732937767415,10.698122732979934,131.26911926269537,15.090432739257835,9,23.92879791259768
Rice,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,15.736372520810104,20.492414456322102,10.980330585298107,50.926156616210896,15.654753112792992,9,23.65070495605471
Rice,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,16.225942523662884,20.785647817758438,11.666237229567331,24.944297790527344,15.712312316894554,2,23.186782836914084
"Wheat, Emmer",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,16.89235993391315,22.44705434355348,11.337665524272822,244.87318267822263,15.38010406494143,8,24.88508911132815
"Wheat, Emmer",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,17.15623986586087,23.43183797200523,10.880641759716513,137.53872680664068,16.623040771484398,8,26.989987182617213
"Wheat, Emmer",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,17.024234580993674,23.145509147644066,10.902960014343284,263.2802276611329,15.420063781738303,8,26.501582336425802
"Wheat, Emmer",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,17.1575920440866,23.167398551125217,11.14778553704798,138.72246704101573,16.565441894531272,8,26.40459899902346
"Wheat, Emmer",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,17.780004959586304,23.7074207233933,11.852589195779307,230.8689804077149,16.40802154541018,8,26.531921386718775
"Wheat, Emmer",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,17.785350909922876,24.09221878531596,11.478483034529798,208.99062194824228,16.51520233154299,8,27.921301269531277
"Wheat, Emmer",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,17.78449287414553,23.289565277099634,12.279420471191429,94.3885070800782,17.689221191406272,8,26.96159820556643
"Wheat, Emmer",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,17.690087794657792,23.63136899936126,11.748806589954327,231.30901794433606,16.361584472656272,8,27.64278259277346
"Wheat, Emmer",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,16.598103687598293,22.039723176776263,11.156484198420326,128.9215423583983,15.957148742675805,8,25.34375915527346
"Wheat, Emmer",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,17.743365152227074,23.328817729830014,12.15791257462414,139.9480712890624,17.404177856445337,8,26.947564697265648
"Wheat, Emmer",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,17.660408317002698,23.347206105481884,11.973610528523512,163.24331665039062,16.754861450195335,8,26.794482421875024
"Wheat, Emmer",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,16.89235993391315,22.44705434355348,11.337665524272822,244.87318267822263,15.38010406494143,8,24.88508911132815
"Wheat, Emmer",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,17.15623986586087,23.43183797200523,10.880641759716513,137.53872680664068,16.623040771484398,8,26.989987182617213
"Wheat, Emmer",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,17.024234580993674,23.145509147644066,10.902960014343284,263.2802276611329,15.420063781738303,8,26.501582336425802
"Wheat, Emmer",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,17.1575920440866,23.167398551125217,11.14778553704798,138.72246704101573,16.565441894531272,8,26.40459899902346
"Wheat, Emmer",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,17.780004959586304,23.7074207233933,11.852589195779307,230.8689804077149,16.40802154541018,8,26.531921386718775
"Wheat, Emmer",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,17.785350909922876,24.09221878531596,11.478483034529798,208.99062194824228,16.51520233154299,8,27.921301269531277
"Wheat, Emmer",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,17.78449287414553,23.289565277099634,12.279420471191429,94.3885070800782,17.689221191406272,8,26.96159820556643
"Wheat, Emmer",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,17.690087794657792,23.63136899936126,11.748806589954327,231.30901794433606,16.361584472656272,8,27.64278259277346
"Wheat, Emmer",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,16.598103687598293,22.039723176776263,11.156484198420326,128.9215423583983,15.957148742675805,8,25.34375915527346
"Wheat, Emmer",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,17.743365152227074,23.328817729830014,12.15791257462414,139.9480712890624,17.404177856445337,8,26.947564697265648
"Wheat, Emmer",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,17.660408317002698,23.347206105481884,11.973610528523512,163.24331665039062,16.754861450195335,8,26.794482421875024
Bean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,16.497164045061407,21.554770624069963,11.439557466052849,231.97814636230424,15.4897888183594,11,24.635955810546896
Bean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,16.33540976388116,21.809626988002254,10.861192539760067,147.9831359863281,16.37203063964846,11,26.590213012695333
Bean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,16.518150547572567,21.73395661853611,11.302344476609024,125.05704040527358,16.362678527832053,11,26.207513427734398
Bean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,16.457253374372232,21.722163173130603,11.192343575613862,73.08346557617185,17.101255798339867,11,25.538780212402365
Bean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,17.040340387253554,22.316019403366838,11.764661371140276,308.9481201171875,15.691529846191429,11,26.47024536132815
Bean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,17.26951352074035,22.87332066127234,11.665706380208356,151.27633972167953,16.8845397949219,11,27.772312927246116
Bean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,16.98024655296691,22.01000700451081,11.950486101423015,56.17149505615228,17.989054870605493,11,26.178256225585958
Bean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,17.070409066336516,22.36250741141185,11.778310721261182,95.02113952636726,17.525906372070335,11,27.186688232421897
Bean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,16.17957981654578,21.302042788550988,11.057116844540575,69.94856414794931,16.290608215332053,11,24.82424163818361
Bean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,16.890388488769553,21.804405430385067,11.97637154715404,80.12295532226558,17.831335449218773,11,26.57957305908205
Bean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,17.55325680229609,23.007027116910695,12.099486487681492,82.464338684082,17.293089294433617,7,26.697692871093775
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,16.497164045061407,21.554770624069963,11.439557466052849,231.97814636230424,15.4897888183594,11,24.635955810546896
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,16.33540976388116,21.809626988002254,10.861192539760067,147.9831359863281,16.37203063964846,11,26.590213012695333
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,16.518150547572567,21.73395661853611,11.302344476609024,125.05704040527358,16.362678527832053,11,26.207513427734398
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,16.457253374372232,21.722163173130603,11.192343575613862,73.08346557617185,17.101255798339867,11,25.538780212402365
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,17.040340387253554,22.316019403366838,11.764661371140276,308.9481201171875,15.691529846191429,11,26.47024536132815
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,17.26951352074035,22.87332066127234,11.665706380208356,151.27633972167953,16.8845397949219,11,27.772312927246116
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,16.98024655296691,22.01000700451081,11.950486101423015,56.17149505615228,17.989054870605493,11,26.178256225585958
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,17.070409066336516,22.36250741141185,11.778310721261182,95.02113952636726,17.525906372070335,11,27.186688232421897
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,16.17957981654578,21.302042788550988,11.057116844540575,69.94856414794931,16.290608215332053,11,24.82424163818361
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,16.890388488769553,21.804405430385067,11.97637154715404,80.12295532226558,17.831335449218773,11,26.57957305908205
Bean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,17.55325680229609,23.007027116910695,12.099486487681492,82.464338684082,17.293089294433617,7,26.697692871093775
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,16.565400213944304,21.58487629137543,11.545924136513182,171.63309020996087,15.819265747070336,10,24.635955810546896
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,16.405719636615977,21.86876959549755,10.942669677734393,137.5656799316406,16.37203063964846,10,26.590213012695333
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,16.5681524979441,21.69849162854648,11.437813367341716,173.05429077148438,15.880426025390648,10,26.168077087402366
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,16.428739447342743,21.615121138723293,11.242357755962193,79.13441009521493,16.878453063964866,10,25.432881164550803
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,17.075906934236244,22.333870496247965,11.81794337222453,287.05854797363287,15.691529846191429,10,26.47024536132815
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,17.36277618408205,22.911800986842124,11.813751381321978,106.84056396484364,17.315005493164087,10,27.79017028808596
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,17.012986915989945,22.010918386358984,12.01505544562091,48.77731323242186,18.016203308105492,10,26.08752136230471
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,17.102905674984605,22.402343750000018,11.803467599969183,87.51553039550788,17.525906372070335,10,27.231117248535178
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,16.167980234246528,21.17552891781458,11.160431550678473,60.424209594726634,16.34057312011721,10,24.59918212890627
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,16.940342150236454,21.83913574218752,12.041548558285381,44.97579956054688,18.41681823730471,10,26.62036285400393
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,17.457961146036805,22.868496704101585,12.047425587972027,69.20768737792966,17.293089294433617,6,26.668017578125028
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,16.565400213944304,21.58487629137543,11.545924136513182,171.63309020996087,15.819265747070336,10,24.635955810546896
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,16.405719636615977,21.86876959549755,10.942669677734393,137.5656799316406,16.37203063964846,10,26.590213012695333
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,16.5681524979441,21.69849162854648,11.437813367341716,173.05429077148438,15.880426025390648,10,26.168077087402366
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,16.428739447342743,21.615121138723293,11.242357755962193,79.13441009521493,16.878453063964866,10,25.432881164550803
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,17.075906934236244,22.333870496247965,11.81794337222453,287.05854797363287,15.691529846191429,10,26.47024536132815
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,17.36277618408205,22.911800986842124,11.813751381321978,106.84056396484364,17.315005493164087,10,27.79017028808596
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,17.012986915989945,22.010918386358984,12.01505544562091,48.77731323242186,18.016203308105492,10,26.08752136230471
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,17.102905674984605,22.402343750000018,11.803467599969183,87.51553039550788,17.525906372070335,10,27.231117248535178
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,16.167980234246528,21.17552891781458,11.160431550678473,60.424209594726634,16.34057312011721,10,24.59918212890627
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,16.940342150236454,21.83913574218752,12.041548558285381,44.97579956054688,18.41681823730471,10,26.62036285400393
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,17.457961146036805,22.868496704101585,12.047425587972027,69.20768737792966,17.293089294433617,6,26.668017578125028
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,15.431445827040584,21.18035136378091,9.68254029030026,198.56431579589827,14.356614685058618,9,23.742056274414086
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,14.764637099864892,20.672604689487212,8.856669510242574,90.37744140624999,14.458563232421898,9,23.93328094482424
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,15.588648702931978,21.260525299781996,9.916772106081963,196.82126617431646,14.519136047363304,9,24.181492614746116
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,14.974332694120209,21.021000103617848,8.92766528462257,245.1283493041994,13.624751281738304,9,23.8662292480469
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,15.400314703653045,20.823848387252472,9.97678102005362,111.2520370483396,14.950971984863306,9,23.276040649414085
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,16.47315164610399,22.19340135441272,10.752901937795263,136.1149627685548,15.79800720214846,9,24.621746826171897
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,15.472119016425577,21.637513200626838,9.306724832224313,142.17719726562515,14.85278015136721,9,24.266468811035182
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,15.42948604849884,20.909763708779998,9.949208388217682,144.46896362304688,14.807403564453148,9,22.889823913574244
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,15.937797475415627,21.791321971804617,10.08427297902664,195.30078125000006,14.844964599609398,9,24.737899780273462
Sweet potato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,15.744207266874112,21.064770649754745,10.423643883993481,159.24843749999997,14.860006713867211,9,24.004067993164085
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,15.431445827040584,21.18035136378091,9.68254029030026,198.56431579589827,14.356614685058618,9,23.742056274414086
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,14.764637099864892,20.672604689487212,8.856669510242574,90.37744140624999,14.458563232421898,9,23.93328094482424
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,15.588648702931978,21.260525299781996,9.916772106081963,196.82126617431646,14.519136047363304,9,24.181492614746116
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,14.974332694120209,21.021000103617848,8.92766528462257,245.1283493041994,13.624751281738304,9,23.8662292480469
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,15.400314703653045,20.823848387252472,9.97678102005362,111.2520370483396,14.950971984863306,9,23.276040649414085
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,16.47315164610399,22.19340135441272,10.752901937795263,136.1149627685548,15.79800720214846,9,24.621746826171897
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,15.472119016425577,21.637513200626838,9.306724832224313,142.17719726562515,14.85278015136721,9,24.266468811035182
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,15.42948604849884,20.909763708779998,9.949208388217682,144.46896362304688,14.807403564453148,9,22.889823913574244
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,15.937797475415627,21.791321971804617,10.08427297902664,195.30078125000006,14.844964599609398,9,24.737899780273462
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,15.744207266874112,21.064770649754745,10.423643883993481,159.24843749999997,14.860006713867211,9,24.004067993164085
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,16.77371065070832,22.216601599268188,11.33081970214846,242.77235107421873,15.38010406494143,9,24.87629852294924
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,17.016334129241596,23.183632687488256,10.849035570994939,144.4509963989258,16.53724822998049,9,26.969361877441433
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,16.940702810687238,22.850505458808964,11.030900162565517,214.69525146484352,15.783639526367212,9,26.43829345703127
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,17.04201494699503,22.894690419392436,11.189339474597633,136.55749816894541,16.565441894531272,9,26.40425262451174
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,17.667122953483883,23.443649071383213,11.890596835584548,255.96388092041033,16.21216278076174,9,26.52567443847659
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,17.73060402008426,23.915084434417377,11.546123605751152,187.9492416381837,16.666096496582053,9,27.891610717773464
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,17.65992199560841,23.03261883215992,12.28722515905691,77.93191223144522,17.8763610839844,9,26.95600280761721
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,17.599930416245083,23.444259422945713,11.75560140954445,197.03828277587877,16.602427673339868,9,27.529473876953148
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,16.517653554893425,21.83077116816879,11.204535941618058,123.66980133056629,15.957148742675805,9,25.27449188232424
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,17.589061102809698,23.027041478903918,12.151080726715477,135.26465759277335,17.404177856445337,9,26.90193328857424
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,17.68657105328288,23.379701337422436,11.993440769143323,62.63047332763668,17.863630676269555,8,26.81525573730471
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,16.77371065070832,22.216601599268188,11.33081970214846,242.77235107421873,15.38010406494143,9,24.87629852294924
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,17.016334129241596,23.183632687488256,10.849035570994939,144.4509963989258,16.53724822998049,9,26.969361877441433
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,16.940702810687238,22.850505458808964,11.030900162565517,214.69525146484352,15.783639526367212,9,26.43829345703127
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,17.04201494699503,22.894690419392436,11.189339474597633,136.55749816894541,16.565441894531272,9,26.40425262451174
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,17.667122953483883,23.443649071383213,11.890596835584548,255.96388092041033,16.21216278076174,9,26.52567443847659
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,17.73060402008426,23.915084434417377,11.546123605751152,187.9492416381837,16.666096496582053,9,27.891610717773464
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,17.65992199560841,23.03261883215992,12.28722515905691,77.93191223144522,17.8763610839844,9,26.95600280761721
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,17.599930416245083,23.444259422945713,11.75560140954445,197.03828277587877,16.602427673339868,9,27.529473876953148
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,16.517653554893425,21.83077116816879,11.204535941618058,123.66980133056629,15.957148742675805,9,25.27449188232424
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,17.589061102809698,23.027041478903918,12.151080726715477,135.26465759277335,17.404177856445337,9,26.90193328857424
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,17.68657105328288,23.379701337422436,11.993440769143323,62.63047332763668,17.863630676269555,8,26.81525573730471
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,15.694945109974277,21.32157814719462,10.06831207275393,36.22128295898439,16.282754516601585,11,23.84240875244143
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,15.094389481978004,20.8644807295366,9.324298234419413,41.26882934570317,15.806416320800803,11,23.860285949707055
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,15.85256215875801,21.370906066894552,10.334218250621472,147.9859741210939,15.41930847167971,11,24.882373046875024
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,15.249399844082943,21.103587063876088,9.395212624289796,52.77635192871093,15.676727294921898,11,23.945016479492203
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,15.818987412886207,21.26465037952772,10.373324446244695,57.94980621337892,16.428132629394554,11,24.911441040039087
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,16.58120144930755,22.146376731178997,11.0160261674361,93.1905975341797,16.443566894531273,11,24.658157348632834
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,15.741916725852295,21.669336076216286,9.814497375488305,125.24678649902344,15.496643066406273,11,24.540696716308616
