crop,region,kebele,year,mean_soil_moisture,dry_soil_days,dry_threshold,soil_moisture_std
Sweet potato,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,18.042548997061594,1,13.91738872528076,1.108499069273387
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,13.879313468933105,4,2.296141171455383,3.3892570524221473
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,16.00561736497012,6,2.947769021987915,3.3892570524221473
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,11.001467631079933,6,2.304292631149292,3.3892570524221473
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,13.516981674092156,6,2.1229766607284546,3.3892570524221473
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,12.415382604165512,6,2.230172443389893,3.3892570524221473
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,12.778257981213656,6,1.842617416381836,3.3892570524221473
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,7.64995708248832,6,2.0905975341796874,3.3892570524221473
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,5.758685333388192,0,1.7824561595916748,3.3892570524221473
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,13.879313468933105,4,2.296141171455383,3.3892570524221473
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,16.00561736497012,6,2.947769021987915,3.3892570524221473
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,11.001467631079933,6,2.304292631149292,3.3892570524221473
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,13.516981674092156,6,2.1229766607284546,3.3892570524221473
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,12.415382604165512,6,2.230172443389893,3.3892570524221473
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,12.778257981213656,6,1.842617416381836,3.3892570524221473
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,7.64995708248832,6,2.0905975341796874,3.3892570524221473
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,5.758685333388192,0,1.7824561595916748,3.3892570524221473
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,15.717256947739484,8,2.9011262893676752,2.6014258091435893
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,17.91118054520594,8,5.182978820800781,2.6014258091435893
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,16.632233880970578,8,3.2095767974853517,2.6014258091435893
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,16.565570251361745,8,3.6581369638442998,2.6014258091435893
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,17.022441370846472,8,4.313706970214843,2.6014258091435893
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,17.55515292246048,8,4.205114841461182,2.6014258091435893
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,13.893257266854587,8,3.1185043811798097,2.6014258091435893
"Bean, broad",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,10.00611976955248,3,2.1794066905975344,2.6014258091435893
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,15.717256947739484,8,2.9011262893676752,2.6014258091435893
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,17.91118054520594,8,5.182978820800781,2.6014258091435893
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,16.632233880970578,8,3.2095767974853517,2.6014258091435893
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,16.565570251361745,8,3.6581369638442998,2.6014258091435893
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,17.022441370846472,8,4.313706970214843,2.6014258091435893
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,17.55515292246048,8,4.205114841461182,2.6014258091435893
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,13.893257266854587,8,3.1185043811798097,2.6014258091435893
"Bean, broad",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,10.00611976955248,3,2.1794066905975344,2.6014258091435893
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,15.717256947739484,8,2.9011262893676752,2.6014258091435893
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,17.91118054520594,8,5.182978820800781,2.6014258091435893
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,16.632233880970578,8,3.2095767974853517,2.6014258091435893
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,16.565570251361745,8,3.6581369638442998,2.6014258091435893
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,17.022441370846472,8,4.313706970214843,2.6014258091435893
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,17.55515292246048,8,4.205114841461182,2.6014258091435893
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,13.893257266854587,8,3.1185043811798097,2.6014258091435893
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,10.00611976955248,3,2.1794066905975344,2.6014258091435893
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,15.717256947739484,8,2.9011262893676752,2.6014258091435893
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,17.91118054520594,8,5.182978820800781,2.6014258091435893
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,16.632233880970578,8,3.2095767974853517,2.6014258091435893
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,16.565570251361745,8,3.6581369638442998,2.6014258091435893
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,17.022441370846472,8,4.313706970214843,2.6014258091435893
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,17.55515292246048,8,4.205114841461182,2.6014258091435893
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,13.893257266854587,8,3.1185043811798097,2.6014258091435893
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,10.00611976955248,3,2.1794066905975344,2.6014258091435893
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,13.879313468933105,4,2.296141171455383,3.3892570524221473
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,16.00561736497012,6,2.947769021987915,3.3892570524221473
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,11.001467631079933,6,2.304292631149292,3.3892570524221473
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,13.516981674092156,6,2.1229766607284546,3.3892570524221473
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,12.415382604165512,6,2.230172443389893,3.3892570524221473
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,12.778257981213656,6,1.842617416381836,3.3892570524221473
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,7.64995708248832,6,2.0905975341796874,3.3892570524221473
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,5.758685333388192,0,1.7824561595916748,3.3892570524221473
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,13.879313468933105,4,2.296141171455383,3.3892570524221473
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,16.00561736497012,6,2.947769021987915,3.3892570524221473
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,11.001467631079933,6,2.304292631149292,3.3892570524221473
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,13.516981674092156,6,2.1229766607284546,3.3892570524221473
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,12.415382604165512,6,2.230172443389893,3.3892570524221473
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,12.778257981213656,6,1.842617416381836,3.3892570524221473
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,7.64995708248832,6,2.0905975341796874,3.3892570524221473
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,5.758685333388192,0,1.7824561595916748,3.3892570524221473
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,22.45539210563482,5,14.081570625305176,4.695756927010629
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,23.324870198271995,5,16.031584167480467,4.695756927010629
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,22.36794447344403,5,11.774073791503906,4.695756927010629
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,23.351203696672307,5,18.57166748046875,4.695756927010629
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,22.614370856174205,5,16.208715438842773,4.695756927010629
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,23.35299627171006,5,18.471550750732423,4.695756927010629
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,17.611370020134505,5,5.239686298370361,4.695756927010629
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,10.00611976955248,3,2.1794066905975344,4.695756927010629
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,22.45539210563482,5,14.081570625305176,4.695756927010629
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,23.324870198271995,5,16.031584167480467,4.695756927010629
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,22.36794447344403,5,11.774073791503906,4.695756927010629
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,23.351203696672307,5,18.57166748046875,4.695756927010629
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,22.614370856174205,5,16.208715438842773,4.695756927010629
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,23.35299627171006,5,18.471550750732423,4.695756927010629
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,17.611370020134505,5,5.239686298370361,4.695756927010629
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,10.00611976955248,3,2.1794066905975344,4.695756927010629
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,13.879313468933105,4,2.296141171455383,3.3892570524221473
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,16.00561736497012,6,2.947769021987915,3.3892570524221473
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,11.001467631079933,6,2.304292631149292,3.3892570524221473
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,13.516981674092156,6,2.1229766607284546,3.3892570524221473
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,12.415382604165512,6,2.230172443389893,3.3892570524221473
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,12.778257981213656,6,1.842617416381836,3.3892570524221473
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,7.64995708248832,6,2.0905975341796874,3.3892570524221473
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,5.758685333388192,0,1.7824561595916748,3.3892570524221473
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,13.879313468933105,4,2.296141171455383,3.3892570524221473
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,16.00561736497012,6,2.947769021987915,3.3892570524221473
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,11.001467631079933,6,2.304292631149292,3.3892570524221473
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,13.516981674092156,6,2.1229766607284546,3.3892570524221473
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,12.415382604165512,6,2.230172443389893,3.3892570524221473
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,12.778257981213656,6,1.842617416381836,3.3892570524221473
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,7.64995708248832,6,2.0905975341796874,3.3892570524221473
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,5.758685333388192,0,1.7824561595916748,3.3892570524221473
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,15.717256947739484,8,2.9011262893676752,2.6014258091435893
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,17.91118054520594,8,5.182978820800781,2.6014258091435893
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,16.632233880970578,8,3.2095767974853517,2.6014258091435893
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,16.565570251361745,8,3.6581369638442998,2.6014258091435893
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,17.022441370846472,8,4.313706970214843,2.6014258091435893
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,17.55515292246048,8,4.205114841461182,2.6014258091435893
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,13.893257266854587,8,3.1185043811798097,2.6014258091435893
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,10.00611976955248,3,2.1794066905975344,2.6014258091435893
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,15.717256947739484,8,2.9011262893676752,2.6014258091435893
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,17.91118054520594,8,5.182978820800781,2.6014258091435893
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,16.632233880970578,8,3.2095767974853517,2.6014258091435893
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,16.565570251361745,8,3.6581369638442998,2.6014258091435893
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,17.022441370846472,8,4.313706970214843,2.6014258091435893
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,17.55515292246048,8,4.205114841461182,2.6014258091435893
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,13.893257266854587,8,3.1185043811798097,2.6014258091435893
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,10.00611976955248,3,2.1794066905975344,2.6014258091435893
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,13.879313468933105,4,2.296141171455383,3.7936567650276185
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,18.117697492558907,5,3.8799510002136226,3.7936567650276185
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,12.264001019457554,5,2.3379481315612796,3.7936567650276185
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,15.61664432921308,5,2.6095242977142337,3.7936567650276185
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,13.912547055711137,5,3.208787345886231,3.7936567650276185
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,14.631285806919665,5,2.011879825592041,3.7936567650276185
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,8.423033640739765,5,2.1015151500701905,3.7936567650276185
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,6.519382732979794,5,1.9215945243835448,3.7936567650276185
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,13.879313468933105,4,2.296141171455383,3.7936567650276185
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,18.117697492558907,5,3.8799510002136226,3.7936567650276185
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,12.264001019457554,5,2.3379481315612796,3.7936567650276185
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,15.61664432921308,5,2.6095242977142337,3.7936567650276185
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,13.912547055711137,5,3.208787345886231,3.7936567650276185
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,14.631285806919665,5,2.011879825592041,3.7936567650276185
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,8.423033640739765,5,2.1015151500701905,3.7936567650276185
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,6.519382732979794,5,1.9215945243835448,3.7936567650276185
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,15.717256947739484,8,2.9011262893676752,2.6014258091435893
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,17.91118054520594,8,5.182978820800781,2.6014258091435893
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,16.632233880970578,8,3.2095767974853517,2.6014258091435893
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,16.565570251361745,8,3.6581369638442998,2.6014258091435893
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,17.022441370846472,8,4.313706970214843,2.6014258091435893
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,17.55515292246048,8,4.205114841461182,2.6014258091435893
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,13.893257266854587,8,3.1185043811798097,2.6014258091435893
"Mustard, Ethiopian",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,10.00611976955248,3,2.1794066905975344,2.6014258091435893
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,15.717256947739484,8,2.9011262893676752,2.6014258091435893
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,17.91118054520594,8,5.182978820800781,2.6014258091435893
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,16.632233880970578,8,3.2095767974853517,2.6014258091435893
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,16.565570251361745,8,3.6581369638442998,2.6014258091435893
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,17.022441370846472,8,4.313706970214843,2.6014258091435893
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,17.55515292246048,8,4.205114841461182,2.6014258091435893
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,13.893257266854587,8,3.1185043811798097,2.6014258091435893
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,10.00611976955248,3,2.1794066905975344,2.6014258091435893
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,18.268161761956137,6,6.0307135581970215,3.4734577537670845
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,20.423673309263634,6,10.581501960754396,3.4734577537670845
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,19.565488330523173,6,9.791946601867675,3.4734577537670845
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,19.320977867626752,6,7.886574268341064,3.4734577537670845
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,19.540321678411765,6,9.153915405273438,3.4734577537670845
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,20.23611264150651,6,10.266571998596191,3.4734577537670845
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,16.25175247192383,6,5.270121908187866,3.4734577537670845
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,10.00611976955248,3,2.1794066905975344,3.4734577537670845
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,18.268161761956137,6,6.0307135581970215,3.4734577537670845
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,20.423673309263634,6,10.581501960754396,3.4734577537670845
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,19.565488330523173,6,9.791946601867675,3.4734577537670845
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,19.320977867626752,6,7.886574268341064,3.4734577537670845
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,19.540321678411765,6,9.153915405273438,3.4734577537670845
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,20.23611264150651,6,10.266571998596191,3.4734577537670845
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,16.25175247192383,6,5.270121908187866,3.4734577537670845
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,10.00611976955248,3,2.1794066905975344,3.4734577537670845
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,13.879313468933105,4,2.296141171455383,3.7084829336118004
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,17.66748656058798,5,3.8992652893066406,3.7084829336118004
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,11.855097736631121,5,2.2850090980529787,3.7084829336118004
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,15.069933864535118,5,2.238647937774658,3.7084829336118004
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,13.617809227534703,5,3.26078577041626,3.7084829336118004
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,14.114247752695668,5,1.9000831604003905,3.7084829336118004
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,8.17189229994404,5,2.112432765960693,3.7084829336118004
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,6.326038791208851,5,1.8731163263320922,3.7084829336118004
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,13.879313468933105,4,2.296141171455383,3.7084829336118004
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,17.66748656058798,5,3.8992652893066406,3.7084829336118004
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,11.855097736631121,5,2.2850090980529787,3.7084829336118004
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,15.069933864535118,5,2.238647937774658,3.7084829336118004
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,13.617809227534703,5,3.26078577041626,3.7084829336118004
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,14.114247752695668,5,1.9000831604003905,3.7084829336118004
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,8.17189229994404,5,2.112432765960693,3.7084829336118004
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,6.326038791208851,5,1.8731163263320922,3.7084829336118004
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,18.089356737752116,7,5.830679607391358,4.5908104385373365
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,22.65101889641054,7,17.371243286132813,4.5908104385373365
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,18.320590859367734,7,5.7997846603393555,4.5908104385373365
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,19.788421400131718,7,9.752791118621825,4.5908104385373365
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,19.7557599852162,7,9.172406101226807,4.5908104385373365
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,20.534395140986287,7,10.348828220367432,4.5908104385373365
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,15.717717200990707,7,4.318727207183838,4.5908104385373365
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,7.599489021945644,4,2.0613109588623044,4.5908104385373365
Sesame,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,18.089356737752116,7,5.830679607391358,4.5908104385373365
Sesame,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,22.65101889641054,7,17.371243286132813,4.5908104385373365
Sesame,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,18.320590859367734,7,5.7997846603393555,4.5908104385373365
Sesame,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,19.788421400131718,7,9.752791118621825,4.5908104385373365
Sesame,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,19.7557599852162,7,9.172406101226807,4.5908104385373365
Sesame,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,20.534395140986287,7,10.348828220367432,4.5908104385373365
