kebele,crop,seasonal_rainfall_total_mean,onset_date_mean,cessation_date_mean,rainy_days_count_mean,dry_spell_days_mean,onset_delay_days_mean,onset_threshold_mean,rainy_day_threshold_mean,dry_spell_threshold_mean,rainfall_std_dev_mean,rainfall_skewness_mean,mean_temp_season_mean,max_temp_avg_mean,min_temp_avg_mean,gdd_total_mean,gdd_base_temp_mean,heatwave_days_mean,heatwave_threshold_mean,mean_soil_moisture_mean,dry_soil_days_mean,dry_threshold_mean,soil_moisture_std_mean,ndvi_peak_mean,ndvi_scale_mean,ndvi_seasonal_avg_mean,ndvi_start_of_season_mean,ndvi_end_of_season_mean,ndvi_integral_mean,ndvi_threshold_mean,ndvi_anomaly_avg_mean,seasonal_rainfall_total_std,onset_date_std,cessation_date_std,rainy_days_count_std,dry_spell_days_std,onset_delay_days_std,onset_threshold_std,rainy_day_threshold_std,dry_spell_threshold_std,rainfall_std_dev_std,rainfall_skewness_std,mean_temp_season_std,max_temp_avg_std,min_temp_avg_std,gdd_total_std,gdd_base_temp_std,heatwave_days_std,heatwave_threshold_std,mean_soil_moisture_std,dry_soil_days_std,dry_threshold_std,soil_moisture_std_std,ndvi_peak_std,ndvi_scale_std,ndvi_seasonal_avg_std,ndvi_start_of_season_std,ndvi_end_of_season_std,ndvi_integral_std,ndvi_threshold_std,ndvi_anomaly_avg_std,n_years,cluster
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,"Bean, broad",-0.29002862021200854,1.0,1.0,0.057992186272583866,-0.026647896950593573,4.62962962962963,7.61942745355102,9.53705264441761,9.53705264441761,-0.1392674482813251,-1.2626177595322146,0.08099042017892566,22.1647591239255,11.0508168564547,-0.36503422018370274,16.338140275743296,-0.25768713155432177,25.346057411476437,-0.15396568796145166,-0.1448463563740333,2.959611442942678,-0.22212832056862364,-2.1866059055783447e-05,0.5021948314098215,-4.019101992927484e-05,1.0,1.0,-2.5271155244298474e-05,0.28089392706718147,8.948544579978066e-06,0.7328546460859778,0.0,0.0,0.758118690895985,0.9752657142452057,7.288115816869984,6.822297634503782,1.8134809702497152,1.8134809702497152,0.6382840608349764,0.7583548318112445,1.0846784217292693,0.9078667452186907,0.7739411333912561,0.21490296573274814,0.7003308868408216,0.4790709558048961,1.348559861576861,0.8588312307415163,0.6657910247511081,0.8232747440719046,0.4589621108250289,0.00011876220509758093,0.06433852828188535,0.00011182502961723309,0.0,0.0,6.7217665016764e-05,0.044681307102938994,0.00010531915901701462,162,4
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,Carrot,0.9797119239170193,1.0,1.0,1.5091332903323982,0.8009277115883433,1.6875,0.002023646428133356,9.115296956449747,9.115296956449747,1.1430446913409302,-1.734483811076669,-0.1518707558595546,22.47866612844971,10.392441136125502,2.1063859225335544,14.302391529083275,2.1745649283821167,26.082072067260764,-0.9957637188417666,1.87601363142817,2.0070574283599854,-0.2949930652258353,5.900115301509983e-05,0.5460040332230145,-7.661523981073764e-05,1.0,1.0,0.00016283138210555602,0.2515737804909732,5.369981223022478e-06,1.0264313587600575,0.0,0.0,0.9912134292355543,0.39155166832335175,4.895150661624216,0.0055341347688076595,2.1000480733142544,2.1000480733142544,0.0,0.0,0.530316256663067,0.3851575151583964,0.42983662651016885,0.931416999903902,0.7340116254665584,0.6052092334477902,0.6096541083735911,0.6842882025923576,1.293147351205236,0.2302474565156377,0.0,9.278008576099937e-05,0.05026291122520924,4.506922238621612e-05,0.0,0.0,8.33468925210516e-05,0.021357056659453925,0.00010642984708966631,16,1
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,Chick-pea,-0.028135636709732403,1.0,1.0,0.2981144078972355,0.7280195088620156,6.9375,10.893404067825486,9.320369282364846,9.320369282364846,0.4970435504578973,-2.018628366780149,-1.0338444016604726,21.29595898262599,10.293208477713867,-0.5364779288143084,15.872638797760033,0.03952124371907858,24.113303184509295,0.41411791150251065,0.42999190870751214,3.5149629250168806,-0.7724045603438287,5.900115301509983e-05,0.5460040332230145,5.297733184577318e-05,1.0,1.0,1.7451388991776764e-05,0.3171867858494445,5.369981223022758e-06,0.8879747924309185,0.0,0.0,0.8768798656339607,0.635774577453811,6.7967516751263855,6.874868271623391,1.9077665759755513,1.9077665759755513,0.0,0.0,0.48780587541706455,0.2966280238015011,0.5723192298436489,0.13830898838912153,0.3451001378768895,0.5379637630647026,0.4588203852121173,0.6147461842674291,0.5258260809893301,0.652209016055845,0.0,9.278008576099937e-05,0.05026291122520924,3.60383432209257e-05,0.0,0.0,6.852379736867834e-05,0.027069017774555556,0.00010642984708966634,16,2
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,"Chilli, dry",1.0120428696870272,1.0,1.0,1.3811938207421586,-0.006441721163387286,1.8902439024390243,2.15051614337703,9.774136611310448,9.774136611310448,1.0149456552047962,-1.825357475876314,0.1418771948290757,22.294562154028345,10.995919034878572,0.7891489720376855,15.72079542206557,1.0268815649536849,26.23926023157634,-0.20949682859550198,0.9205491671914604,3.015000167125609,0.5128621711344098,7.154994172315871e-05,0.5528022447965827,-1.7713505429200572e-05,1.0,1.0,0.00010563104229285114,0.27505669763765056,2.8938643622343317e-06,0.7870956543983296,0.0,0.0,0.8156565790408818,0.9653833318955705,4.229624118706698,5.434196342471511,1.635448601588016,1.635448601588016,0.12849137713488354,0.0911519921429487,0.5763630968421931,0.5259589918012478,0.5986940201859421,1.416289108059821,1.4942371751682455,1.050718267856152,0.7886625246250601,0.9760073733369473,1.0232616043418368,1.9227294280852603,0.669651357355172,6.689163354648137e-05,0.03623803762498064,7.869065574403276e-05,0.0,0.0,8.852962608118351e-05,0.04827895326616655,9.324540335736127e-05,164,5
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,Coffee,-1.9374800877738978,1.0,1.0,-1.6060622437107603,-1.0527633427285397,3.933333333333333,4.6712005668481185,9.430116408665976,9.430116408665976,-2.05225381757587,0.7928951854119899,1.5603046375885072,23.484034047636616,11.846715502469067,-0.4139996101837297,16.87087422688804,-1.1708972231765018,26.66839650472008,-1.6928291648851237,-1.149239087863776,2.299383637110392,0.9617827194588596,-0.0002569937873104657,0.37481615919891387,-0.00015684422822950835,1.0,1.0,-0.0001784907346113752,0.2770010538220649,5.36998122302272e-06,0.30096159325464955,0.0,0.0,0.42397912343898114,0.2366670658444705,5.599319686567373,7.556783750030545,3.912955144141559,3.912955144141559,0.0,0.0,0.5446817229909712,0.5348511419459672,0.3767850658902773,0.20499231428140258,0.7798525240151127,0.0,0.8073291775187594,0.9096211515239468,0.10861416824923678,0.42693305330573433,0.0,0.00011217044798924342,0.060767493618175426,0.00011625384588382883,0.0,0.0,2.3610090494636252e-05,0.047195155906010394,0.00010642984708966631,15,3
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,"Corn, sweet",0.8262269465291098,1.0,1.0,1.1076905668732282,-0.9598053842524719,10.9375,3.5210723406821494,9.821348044648767,9.821348044648767,0.9513109844510222,-1.76346045768014,0.4950085487197408,22.168805431363285,11.50440739025558,-0.16676389307340173,16.626292896270776,0.3589372280387456,26.4531433105469,0.22047014297671416,0.29853538846017963,2.4213035687804223,1.253808086608743,5.900115301509983e-05,0.5460040332230145,1.72066122586299e-05,1.0,1.0,7.881924357935531e-06,0.291562202165199,5.369981223022763e-06,0.9853373280757669,0.0,0.0,0.953899396002996,0.2769168332072357,26.881142708845793,5.358496636853546,2.473316280814348,2.473316280814348,0.0,0.0,0.5090609072754326,0.47199600404262904,0.3511753553835509,0.2627031665142515,0.7507383392801108,0.33622735191543895,0.7684128984811355,0.9566781704218619,0.8535028227084186,0.4186933899226589,0.0,9.278008576099937e-05,0.05026291122520924,8.454744762974648e-05,0.0,0.0,6.459274720166836e-05,0.06272170598696268,0.00010642984708966632,16,6
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,Enset,0.9797119239170193,1.0,1.0,1.5091332903323982,0.8009277115883433,1.6875,0.002023646428133356,9.115296956449747,9.115296956449747,1.1430446913409302,-1.734483811076669,-0.1518707558595546,22.47866612844971,10.392441136125502,2.1063859225335544,14.302391529083275,2.1745649283821167,26.082072067260764,-0.9957637188417666,1.87601363142817,2.0070574283599854,-0.2949930652258353,5.900115301509983e-05,0.5460040332230145,-7.661523981073764e-05,1.0,1.0,0.00016283138210555602,0.2515737804909732,5.369981223022478e-06,1.0264313587600575,0.0,0.0,0.9912134292355543,0.39155166832335175,4.895150661624216,0.0055341347688076595,2.1000480733142544,2.1000480733142544,0.0,0.0,0.530316256663067,0.3851575151583964,0.42983662651016885,0.931416999903902,0.7340116254665584,0.6052092334477902,0.6096541083735911,0.6842882025923576,1.293147351205236,0.2302474565156377,0.0,9.278008576099937e-05,0.05026291122520924,4.506922238621612e-05,0.0,0.0,8.33468925210516e-05,0.021357056659453925,0.00010642984708966631,16,1
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,Garlic,-0.7915798909805066,1.0,1.0,-0.4142234025075361,-0.9613850619782089,4.866666666666666,2.888500463445981,9.312489339272183,9.312489339272183,-0.7945131581046567,-0.521633231257989,1.142527864854674,22.997172657646296,11.585070875672633,-0.1591513137574686,16.593665568033877,-0.38188370401493815,26.661220906575544,-0.8805964373466622,-0.5042257618501977,2.2464541800816855,0.3882853824282085,-0.00012219260729347866,0.44784368109300765,-0.0001391561957493377,1.0,1.0,-8.443342835696873e-05,0.25100035913102514,5.3699812230225705e-06,0.5876105142980503,0.0,0.0,0.6134530098466436,0.1927762105129733,5.566053573309582,3.914372437263111,2.665917841111323,2.665917841111323,0.0,0.0,0.5484892010558725,0.5025297333002051,0.39989903351139466,0.2592783167365958,0.7747371384201222,0.06945082317375555,0.7622393456652726,0.8289377363459732,0.6720550638493521,0.2841576750338037,0.0,7.36787034785327e-05,0.03991488153686008,7.508941983100056e-05,0.0,0.0,2.186371183269362e-05,0.03462580192314729,0.00010642984708966632,15,3
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,Lentil,-0.3332657617235119,1.0,1.0,-0.08606462642552157,-1.1641958797349516,4.62962962962963,7.61942745355102,9.867584143788728,9.867584143788728,-0.20959374351218193,-1.2812356318440319,0.1522494534354487,21.807116929476752,11.535744174476125,-0.44157096050093153,16.338140275743296,-0.7209337053044822,25.114375276918786,0.5948008742684271,-0.679760789380463,6.565568460652857,1.2406984741496376,-2.1866059055783447e-05,0.5021948314098215,1.0224295599863954e-05,1.0,1.0,-7.51847235564928e-05,0.3121484666528376,1.2308169140999815e-05,0.695049541093754,0.0,0.0,0.6620047889911808,0.27526797448038154,7.288115816869984,6.822297634503782,1.9215694236250809,1.9215694236250809,0.5677396990490394,0.7770304340982385,0.9957314593608947,1.2102951554666603,0.38431789422462925,0.23592652721139815,0.7003308868408216,0.37273663941686086,1.6950085815911802,1.5679058587118102,0.4292028306320967,6.21030916276751,0.7611197770456394,0.00011876220509758093,0.06433852828188535,0.00015901371979013806,0.0,0.0,2.8136913072770193e-05,0.0745619060469279,9.650344865923526e-05,162,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,Mandarin,0.9797119239170193,1.0,1.0,1.5091332903323982,0.8009277115883433,1.6875,0.002023646428133356,9.115296956449747,9.115296956449747,1.1430446913409302,-1.734483811076669,-0.1518707558595546,22.47866612844971,10.392441136125502,2.1063859225335544,14.302391529083275,2.1745649283821167,26.082072067260764,-0.9957637188417666,1.87601363142817,2.0070574283599854,-0.2949930652258353,5.900115301509983e-05,0.5460040332230145,-7.661523981073764e-05,1.0,1.0,0.00016283138210555602,0.2515737804909732,5.369981223022478e-06,1.0264313587600575,0.0,0.0,0.9912134292355543,0.39155166832335175,4.895150661624216,0.0055341347688076595,2.1000480733142544,2.1000480733142544,0.0,0.0,0.530316256663067,0.3851575151583964,0.42983662651016885,0.931416999903902,0.7340116254665584,0.6052092334477902,0.6096541083735911,0.6842882025923576,1.293147351205236,0.2302474565156377,0.0,9.278008576099937e-05,0.05026291122520924,4.506922238621612e-05,0.0,0.0,8.33468925210516e-05,0.021357056659453925,0.00010642984708966631,16,1
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,Mango,0.9797119239170193,1.0,1.0,1.5091332903323982,0.8009277115883433,1.6875,0.002023646428133356,9.115296956449747,9.115296956449747,1.1430446913409302,-1.734483811076669,-0.1518707558595546,22.47866612844971,10.392441136125502,2.1063859225335544,14.302391529083275,2.1745649283821167,26.082072067260764,-0.9957637188417666,1.87601363142817,2.0070574283599854,-0.2949930652258353,5.900115301509983e-05,0.5460040332230145,-7.661523981073764e-05,1.0,1.0,0.00016283138210555602,0.2515737804909732,5.369981223022478e-06,1.0264313587600575,0.0,0.0,0.9912134292355543,0.39155166832335175,4.895150661624216,0.0055341347688076595,2.1000480733142544,2.1000480733142544,0.0,0.0,0.530316256663067,0.3851575151583964,0.42983662651016885,0.931416999903902,0.7340116254665584,0.6052092334477902,0.6096541083735911,0.6842882025923576,1.293147351205236,0.2302474565156377,0.0,9.278008576099937e-05,0.05026291122520924,4.506922238621612e-05,0.0,0.0,8.33468925210516e-05,0.021357056659453925,0.00010642984708966631,16,1
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,"Mustard, Ethiopian",-0.3451341439188475,1.0,1.0,-0.02527000822265139,-0.07705356797126459,4.679012345679013,7.757442428954582,9.783327013268883,9.783327013268883,-0.2490397455921959,-1.3249492211331653,0.016418116601733927,22.014369645188328,11.119897922037623,-0.47558371754261636,16.469624648859494,-0.5698389446906306,25.321491175522063,0.09291195901655802,-0.3370000847355663,3.1727491099157454,0.06033261902631713,-2.1866059055783447e-05,0.5021948314098215,-1.7826834506361988e-05,1.0,1.0,-3.9481863294205745e-05,0.2967500984777471,1.055524433098925e-05,0.7508594784400001,0.0,0.0,0.7942505215172944,1.02819997210301,5.74689148595999,7.654610275707759,1.8984264392243946,1.8984264392243946,0.7483967381792228,0.6958300938965082,1.0359097365509553,0.7809721665198218,0.8121389544115408,0.17832665230560374,0.8254267497798343,0.6177119975997836,1.3445135260675314,0.8074447776581622,0.638577118654767,0.7786833861971102,0.6945508200796284,0.00011876220509758093,0.06433852828188535,9.626737402344959e-05,0.0,0.0,7.964038577813953e-05,0.039667605509098654,0.00010590345388248774,162,4
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,Oil flax,-0.29002862021200854,1.0,1.0,0.057992186272583866,-0.026647896950593573,4.62962962962963,7.61942745355102,9.53705264441761,9.53705264441761,-0.1392674482813251,-1.2626177595322146,0.08099042017892566,22.1647591239255,11.0508168564547,-0.36503422018370274,16.338140275743296,-0.25768713155432177,25.346057411476437,-0.15396568796145166,-0.1448463563740333,2.959611442942678,-0.22212832056862364,-2.1866059055783447e-05,0.5021948314098215,-4.019101992927484e-05,1.0,1.0,-2.5271155244298474e-05,0.28089392706718147,8.948544579978066e-06,0.7328546460859778,0.0,0.0,0.758118690895985,0.9752657142452057,7.288115816869984,6.822297634503782,1.8134809702497152,1.8134809702497152,0.6382840608349764,0.7583548318112445,1.0846784217292693,0.9078667452186907,0.7739411333912561,0.21490296573274814,0.7003308868408216,0.4790709558048961,1.348559861576861,0.8588312307415163,0.6657910247511081,0.8232747440719046,0.4589621108250289,0.00011876220509758093,0.06433852828188535,0.00011182502961723309,0.0,0.0,6.7217665016764e-05,0.044681307102938994,0.00010531915901701462,162,4
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,Onion,0.15237243739601578,1.0,1.0,0.39819547691484247,0.2892263875731982,3.291044776119403,11.759706851010309,9.899843798557324,9.899843798557324,-0.19797802665348133,-1.1505124926157362,-0.11590051308706414,22.151679437331264,10.766860495038799,0.4473203920693086,15.442693820782583,0.3370071753839627,25.694350989042846,-0.07782798985333855,0.2117348443446275,3.007150210017589,-0.06762198597673676,6.414855202209183e-05,0.5487925977862725,-4.398783057387765e-06,1.0,1.0,2.8812398714845724e-05,0.27997767177820393,-8.69777944428931e-06,1.0668131677324375,0.0,0.0,1.1879566870125142,0.9923364339989456,10.486823269464757,15.404864343853994,1.672193501238167,1.672193501238167,1.2302456557902157,0.7869323066798637,0.9392074483772369,0.662423829785911,0.8714882768174314,1.355398972365697,1.4090974043644284,1.2181103855893316,1.2435543224165164,0.8304152343437061,1.164182710344019,2.122121364514469,0.8561500147341287,5.698725590118703e-05,0.030872415786596445,8.485245659699359e-05,0.0,0.0,0.000113103813556705,0.04458477236971714,9.316417559801617e-05,670,5
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,"Pea, dry",-0.29002862021200854,1.0,1.0,0.057992186272583866,-0.026647896950593573,4.62962962962963,7.61942745355102,9.53705264441761,9.53705264441761,-0.1392674482813251,-1.2626177595322146,0.08099042017892566,22.1647591239255,11.0508168564547,-0.36503422018370274,16.338140275743296,-0.25768713155432177,25.346057411476437,-0.15396568796145166,-0.1448463563740333,2.959611442942678,-0.22212832056862364,-2.1866059055783447e-05,0.5021948314098215,-4.019101992927484e-05,1.0,1.0,-2.5271155244298474e-05,0.28089392706718147,8.948544579978066e-06,0.7328546460859778,0.0,0.0,0.758118690895985,0.9752657142452057,7.288115816869984,6.822297634503782,1.8134809702497152,1.8134809702497152,0.6382840608349764,0.7583548318112445,1.0846784217292693,0.9078667452186907,0.7739411333912561,0.21490296573274814,0.7003308868408216,0.4790709558048961,1.348559861576861,0.8588312307415163,0.6657910247511081,0.8232747440719046,0.4589621108250289,0.00011876220509758093,0.06433852828188535,0.00011182502961723309,0.0,0.0,6.7217665016764e-05,0.044681307102938994,0.00010531915901701462,162,4
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,Rice,-0.08768552477978918,1.0,1.0,0.17768159085948448,-0.509597232417398,14.875,15.230699451998376,9.52119839951396,9.52119839951396,0.5255119541939313,-2.052843994879157,-0.9910838416709236,20.930192040174457,10.784268117387676,-0.5202867675493553,15.62412204742434,-0.48163115174985177,23.86492357254031,1.5145456776655208,-0.38503851682594953,9.166503977775573,0.2689210405666781,5.900115301509983e-05,0.5460040332230145,0.00013681060870393883,1.0,1.0,-4.788543239100433e-05,0.3734602538187374,5.369981223022727e-06,0.8940763875841019,0.0,0.0,0.851462445424809,0.3862896482274887,24.499999999999996,6.294973039945772,2.0611752664842284,2.0611752664842284,0.0,0.0,0.446910893122358,0.3343351237752426,0.42204461566080814,0.11742144476559363,0.28140030507201985,0.47071829268161475,0.4811164763450123,0.7944733536782749,0.42066086479146403,2.1194121697143116,0.0,9.278008576099937e-05,0.05026291122520924,4.8870280651234347e-05,0.0,0.0,5.589785467260783e-05,0.022051746669701406,0.00010642984708966634,16,2
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,Safflower,-0.3335406612063087,1.0,1.0,-0.019322708615848883,-0.6081133162247631,5.104938271604938,7.8232796160225435,9.78044728803046,9.78044728803046,-0.2336493489830528,-1.3121085223031776,0.09666850791732662,21.950978267400966,11.297505781104713,-0.4714925891987497,16.421365347026327,-0.5133859572085322,25.327884485692177,0.468240749224307,-0.6070539732436667,4.922424845636627,0.6099291569481295,-2.186605905578345e-05,0.5021948314098215,-1.54297092061857e-06,1.0,1.0,-5.1311463239049635e-05,0.31084349749023665,1.2146934313193919e-05,0.7362923725100724,0.0,0.0,0.7543301327154603,0.4990421500315538,6.102242765275097,7.2833864495961365,1.7860156240689053,1.7860156240689053,0.7063387194984336,0.7440908319943862,0.9893844171466788,0.902028776015401,0.6053052256121263,0.183403006222798,0.7548545903023621,0.43237119633435983,1.36114522197989,1.0857644014575225,0.27338433682889096,2.8648937394541245,0.1369172060118758,0.00011876220509758082,0.0643385282818854,0.00012463333239914504,0.0,0.0,5.891208168482188e-05,0.05605322435647593,0.00010212878110266182,162,4
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,Sesame,0.570327571116154,1.0,1.0,0.833371372509462,-1.0855720339553872,14.9375,15.894311987087132,9.685370706766843,9.685370706766843,0.7089968650421002,-1.8818031528029724,-0.19961009035517138,21.36346545788717,11.466168189076008,-0.5793537042139031,16.893005561828637,-0.17902653502595667,25.33235416412356,1.1790936612980965,0.061913652014981085,7.7917571246624,2.0066451477478244,5.900115301509983e-05,0.5460040332230145,9.377458757071296e-05,1.0,1.0,-2.972164079058543e-05,0.34388304073319764,5.369981223022683e-06,0.9334024647710852,0.0,0.0,0.888134167799964,0.3004195446806363,30.640863238492482,12.482638322663911,1.866080311480194,1.866080311480194,0.0,0.0,0.4609190590531225,0.3902495269774306,0.35230387210511865,0.061688673556355815,0.37919465279647524,0.33622735191543907,0.768776451854642,1.068122362691492,0.3154956485935981,3.2397997634028877,0.0,9.278008576099937e-05,0.05026291122520924,7.114854245431851e-05,0.0,0.0,5.944536709039679e-05,0.05644398537601203,0.00010642984708966632,16,2
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,Sorghum,0.9159230421429699,1.0,1.0,1.308411928602813,-0.7665986470277032,5.3125,3.2389740886166694,9.397923526838422,9.397923526838422,1.0558410457201683,-1.8043641046608707,0.33818022577323514,22.231240016149062,11.246444434334526,-0.11281589136162261,16.478429985046407,0.6615418447626408,26.319982624053978,0.03547722457990705,0.6929049492021773,2.3602626383304597,0.9495366576905984,5.900115301509983e-05,0.5460040332230145,4.057136028450011e-08,1.0,1.0,4.6067445271572575e-05,0.28135406165981525,5.369981223022614e-06,1.0077411172420168,0.0,0.0,0.9550000302764902,0.3090424975888536,6.848053251350586,4.055998476664633,2.206849264615827,2.206849264615827,0.0,0.0,0.5361421813950735,0.4460203604732122,0.4152092346567555,0.21863973096690797,0.5803928904534944,0.3570981415445973,0.6920934157452308,0.9004673385038451,0.9557892523198649,0.32830022526121255,0.0,9.278008576099937e-05,0.05026291122520924,7.63441009653403e-05,0.0,0.0,7.151462032241078e-05,0.055790247999026626,0.00010642984708966632,16,6
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,Soybean,-0.8860933737508175,1.0,1.0,-0.6008364479476506,-0.07201300086919749,5.716049382716049,16.09021583730792,9.5464982138151,9.5464982138151,-0.7563963965480208,-0.8216852855389201,0.10475216388822732,22.21951069972872,11.054269736011545,-0.38231058192685047,16.06805247554075,-0.6827449196548273,25.19346706249098,-0.18108746898614725,-0.778434325566115,3.162845482649627,-0.8077445865428454,-5.7743529809908563e-05,0.4827584824055219,-4.1942622866925896e-05,1.0,1.0,-7.466125160068448e-05,0.2855110106204494,6.188301371633594e-06,0.8902823076381332,0.0,0.0,0.8560314006558531,1.0471620025309034,16.800794544876773,13.074581217795174,2.471906307656914,2.471906307656914,1.0960571287729817,1.2277132689865573,1.3282189942369234,1.139913512362748,0.9080729732400666,0.20164470352220817,1.000954975586134,0.5689974728354613,1.5560065295547252,1.0501133116850163,0.6957684643369267,1.142950342289548,1.4246535475601514,0.00015199487514823076,0.08234207646608671,0.0001366152256157965,0.0,0.0,7.825883898840975e-05,0.042211720578129316,0.00010288682378541066,162,4
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,Sweet potato,0.01352473274898959,1.0,1.0,0.17377143446215496,-0.04265333404741701,4.207792207792208,17.79509489389209,10.205901536043587,10.205901536043587,-0.5666295090148133,-1.0856524024826282,-0.32876392647816044,21.74055438807324,10.882573501392974,-0.31823737597863394,15.985698590959842,-0.3010726971822751,25.13751325731156,0.4896733190678875,-0.23616827571468466,3.70338227005748,-0.6929577906856851,7.470407111110985e-05,0.5545109705874577,4.89761783847573e-05,1.0,1.0,-2.650395435240299e-05,0.30258383985895326,1.2474120079237343e-06,0.9215666922650563,0.0,0.0,0.9482169647514996,1.0368990077907698,13.804742637108513,15.467911370457033,1.6557883457518923,1.6557883457518923,1.2305056812883735,0.8085698130034319,0.984652719843955,0.586375634138818,0.9295364340433986,0.20665187408851163,1.227396221579387,0.2417459270762508,1.307084218729259,0.6860055791079869,0.4057385841712537,1.8992330198503105,1.7849408188415894,5.8753122304607276e-05,0.031829060583189434,6.616892940643042e-05,0.0,0.0,3.6132273567383453e-05,0.044925126378681166,9.466552629918453e-05,154,0
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,Teff,0.5725546930314188,1.0,1.0,0.8534435086824206,-0.8431522598903474,14.9375,15.894311987087132,9.671676472872495,9.671676472872495,0.7041482167654213,-1.8906489922004464,-0.2690319474599499,21.468639728386176,11.279719128376911,-0.5745307576143315,16.893005561828637,0.0731439789106225,25.30684080123904,1.0212123642584763,0.061913652014981085,7.840527927875519,1.7375849066393445,5.900115301509983e-05,0.5460040332230145,9.156421742521458e-05,1.0,1.0,-1.2068401791471083e-05,0.3430834339358453,5.369981223022815e-06,0.9323632604272528,0.0,0.0,0.8835253530578547,0.30161445838709633,30.640863238492482,12.482638322663911,1.873619906525612,1.873619906525612,0.0,0.0,0.48976322596779154,0.36750899404945786,0.3988246089303226,0.06515135391617319,0.37919465279647524,0.40347282229852677,0.6994241207303368,1.0241565428873554,0.3154956485935981,2.9154086538586523,0.0,9.278008576099937e-05,0.05026291122520924,6.275826891624941e-05,0.0,0.0,6.0053579600478366e-05,0.050507571619201594,0.00010642984708966631,16,2
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,Tomato,0.9797119239170193,1.0,1.0,1.5091332903323982,0.8009277115883433,1.6875,0.002023646428133356,9.115296956449747,9.115296956449747,1.1430446913409302,-1.734483811076669,-0.1518707558595546,22.47866612844971,10.392441136125502,2.1063859225335544,14.302391529083275,2.1745649283821167,26.082072067260764,-0.9957637188417666,1.87601363142817,2.0070574283599854,-0.2949930652258353,5.900115301509983e-05,0.5460040332230145,-7.661523981073764e-05,1.0,1.0,0.00016283138210555602,0.2515737804909732,5.369981223022478e-06,1.0264313587600575,0.0,0.0,0.9912134292355543,0.39155166832335175,4.895150661624216,0.0055341347688076595,2.1000480733142544,2.1000480733142544,0.0,0.0,0.530316256663067,0.3851575151583964,0.42983662651016885,0.931416999903902,0.7340116254665584,0.6052092334477902,0.6096541083735911,0.6842882025923576,1.293147351205236,0.2302474565156377,0.0,9.278008576099937e-05,0.05026291122520924,4.506922238621612e-05,0.0,0.0,8.33468925210516e-05,0.021357056659453925,0.00010642984708966631,16,1
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,"Wheat, Emmer",-1.1250044728361082,1.0,1.0,-0.721104062218546,-0.930277562148309,4.533333333333333,3.105708687225978,9.221497261444728,9.221497261444728,-1.1699292285266516,-0.2690184766546789,1.273948084803603,23.262892782060423,11.522019437768174,-0.14291064392295752,16.475978495279968,-0.6329334601117994,26.673506469726586,-1.2527707335405112,-0.5042257618501977,2.101865280469259,0.412790677112186,-0.00017674000659377272,0.4182930392057028,-0.00016418172293137422,1.0,1.0,-0.000109250908229264,0.248996389137814,5.369981223022424e-06,0.5063333625747874,0.0,0.0,0.5453570432040041,0.20180846022233845,6.311742646693958,4.161940949250808,2.9096530268732907,2.9096530268732907,0.0,0.0,0.5398035762361912,0.48284046975169526,0.4187046414011512,0.18331930788967146,0.6006779655900989,0.0,0.7519740122480487,0.8324443872195985,0.6720550638493521,0.2288692888100908,0.0,8.116630308684666e-05,0.043971232113772324,8.186861311759144e-05,0.0,0.0,2.132838593435334e-05,0.0334057046802463,0.00010642984708966632,15,3
