kebele,year,seasonal_rainfall_total,onset_date,cessation_date,rainy_days_count,dry_spell_days,data_quality_flag,onset_delay_days,onset_threshold,rainy_day_threshold,dry_spell_threshold,rainfall_std_dev,rainfall_skewness,mean_temp_season,max_temp_avg,min_temp_avg,gdd_total,gdd_base_temp,heatwave_days,heatwave_threshold,mean_soil_moisture,dry_soil_days,dry_threshold,soil_moisture_std,ndvi_peak,ndvi_scale,ndvi_seasonal_avg,ndvi_start_of_season,ndvi_end_of_season,ndvi_integral,ndvi_threshold,ndvi_anomaly_avg,crop_Banana,crop_Bean,"crop_Bean, broad",crop_Carrot,crop_Chick-pea,"crop_Chilli, dry",crop_Coffee,"crop_Corn, sweet",crop_Enset,crop_Garlic,crop_Lentil,crop_Mandarin,crop_Mango,"crop_Mustard, Ethiopian",crop_Oil flax,crop_Onion,"crop_Pea, dry",crop_Rice,crop_Safflower,crop_Sesame,crop_Sorghum,crop_Soybean,crop_Sweet potato,crop_Teff,crop_Tomato,"crop_Wheat, Emmer","crop_Wheat, bread","crop_Wheat, durum",crop,cluster
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.4836393292432573,1,1,0.8132992363365036,-1.5485391212675683,OK,11.0,14.28242939054966,10.051198139190674,10.051198139190674,0.3563909599961836,-2.0558641114037832,-0.1862785070739433,21.05938574749493,11.773950195312525,-0.691044895346643,15.921711730957057,-1.977842867773556,23.28269348144533,-0.7049878446840887,-0.2798733006280835,1.842617416381836,0.3281479192065812,6.706209043868134e-05,0.550370985234216,0.00018452754291889694,1,1,-7.4533299690868e-05,0.3893470407331976,6.927790554397755e-05,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.4836393292432573,1,1,0.8132992363365036,-1.5485391212675683,OK,11.0,14.28242939054966,10.051198139190674,10.051198139190674,0.3563909599961836,-2.0558641114037832,-0.1862785070739433,21.05938574749493,11.773950195312525,-0.691044895346643,15.921711730957057,-1.977842867773556,23.28269348144533,2.8248384594935074,-0.7005341654195476,18.471550750732423,2.1532490290926942,-0.00015253244320354004,0.4314073039714868,-8.041977497154315e-05,1,1,-6.62676595403805e-05,0.2930307102851324,8.862150049224097e-05,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.4836393292432573,1,1,0.8132992363365036,-1.5485391212675683,OK,11.0,14.28242939054966,10.051198139190674,10.051198139190674,0.3563909599961836,-2.0558641114037832,-0.1862785070739433,21.05938574749493,11.773950195312525,-0.691044895346643,15.921711730957057,-1.977842867773556,23.28269348144533,2.8248384594935074,-0.7005341654195476,18.471550750732423,2.1532490290926942,6.706209043868134e-05,0.550370985234216,0.00018452754291889694,1,1,-7.4533299690868e-05,0.3893470407331976,6.927790554397755e-05,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,-0.921671124066692,1,1,-1.113625836267512,-0.9069469372758842,OK,0.0,0.0,14.462219934463503,14.462219934463503,-0.7755784470205475,-0.5066071522842803,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,-2.416804337043688,-0.2798733006280835,2.0905975341796874,0.3281479192065812,-7.358300513760439e-05,0.4741775661914464,-0.00014935768271266735,1,1,-8.602331033743747e-05,0.2431196639511202,-9.08934873368781e-06,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,-0.921671124066692,1,1,-1.113625836267512,-0.9069469372758842,OK,0.0,0.0,14.462219934463503,14.462219934463503,-0.7755784470205475,-0.5066071522842803,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,-2.416804337043688,-0.2798733006280835,2.0905975341796874,0.3281479192065812,8.38595146657318e-05,0.5594708630346235,0.0001390056628631842,1,1,-5.714270014731859e-05,0.3602429577393076,-9.753878740246729e-06,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,-0.921671124066692,1,1,-1.113625836267512,-0.9069469372758842,OK,0.0,0.0,14.462219934463503,14.462219934463503,-0.7755784470205475,-0.5066071522842803,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,0.9082952018904268,-0.7005341654195476,5.239686298370361,2.1532490290926942,-7.358300513760439e-05,0.4741775661914464,-0.00014935768271266735,1,1,-8.602331033743747e-05,0.2431196639511202,-9.08934873368781e-06,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,-0.921671124066692,1,1,-1.113625836267512,-0.9069469372758842,OK,0.0,0.0,14.462219934463503,14.462219934463503,-0.7755784470205475,-0.5066071522842803,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,0.9082952018904268,-0.7005341654195476,5.239686298370361,2.1532490290926942,8.38595146657318e-05,0.5594708630346235,0.0001390056628631842,1,1,-5.714270014731859e-05,0.3602429577393076,-9.753878740246729e-06,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,0.001107286372676,1,1,-0.1501632999655042,-1.344396153633851,OK,18.0,2.311183242797851,11.356664142608643,11.356664142608643,0.3563909599961836,-2.0558641114037832,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,-2.416804337043688,-0.2798733006280835,2.0905975341796874,0.3281479192065812,-7.358300513760439e-05,0.4741775661914464,-0.00014935768271266735,1,1,-8.602331033743747e-05,0.2431196639511202,-9.08934873368781e-06,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,0.001107286372676,1,1,-0.1501632999655042,-1.344396153633851,OK,18.0,2.311183242797851,11.356664142608643,11.356664142608643,0.3563909599961836,-2.0558641114037832,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,-2.416804337043688,-0.2798733006280835,2.0905975341796874,0.3281479192065812,8.38595146657318e-05,0.5594708630346235,0.0001390056628631842,1,1,-5.714270014731859e-05,0.3602429577393076,-9.753878740246729e-06,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,0.001107286372676,1,1,-0.1501632999655042,-1.344396153633851,OK,18.0,2.311183242797851,11.356664142608643,11.356664142608643,0.3563909599961836,-2.0558641114037832,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,0.9082952018904268,-0.7005341654195476,5.239686298370361,2.1532490290926942,-7.358300513760439e-05,0.4741775661914464,-0.00014935768271266735,1,1,-8.602331033743747e-05,0.2431196639511202,-9.08934873368781e-06,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,0.001107286372676,1,1,-0.1501632999655042,-1.344396153633851,OK,18.0,2.311183242797851,11.356664142608643,11.356664142608643,0.3563909599961836,-2.0558641114037832,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,0.9082952018904268,-0.7005341654195476,5.239686298370361,2.1532490290926942,8.38595146657318e-05,0.5594708630346235,0.0001390056628631842,1,1,-5.714270014731859e-05,0.3602429577393076,-9.753878740246729e-06,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,-1.2003229239259687,1,1,-0.6854202645777309,-0.7902938129137598,OK,8.0,3.541001200675965,6.524491581916809,6.524491581916809,-0.7755784470205475,-0.5066071522842803,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,-3.048107030777607,-2.803838489376868,1.7824561595916748,0.3281479192065812,-0.00016853461444783048,0.4227382484725053,-0.00021961334500131762,1,1,-0.00010615659224530391,0.2353566293279024,-0.0001086679499719584,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,-1.2003229239259687,1,1,-0.6854202645777309,-0.7902938129137598,OK,8.0,3.541001200675965,6.524491581916809,6.524491581916809,-0.7755784470205475,-0.5066071522842803,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,-3.048107030777607,-2.803838489376868,1.7824561595916748,0.3281479192065812,5.866190743585629e-05,0.5458202494908353,7.411826979968464e-05,1,1,-7.235669948049556e-05,0.3137991939918535,-0.00012240666120626046,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,-1.2003229239259687,1,1,-0.6854202645777309,-0.7902938129137598,OK,8.0,3.541001200675965,6.524491581916809,6.524491581916809,-0.7755784470205475,-0.5066071522842803,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,-1.630321986251588,-1.541855895002476,2.1794066905975344,2.1532490290926942,-0.00016853461444783048,0.4227382484725053,-0.00021961334500131762,1,1,-0.00010615659224530391,0.2353566293279024,-0.0001086679499719584,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,-1.2003229239259687,1,1,-0.6854202645777309,-0.7902938129137598,OK,8.0,3.541001200675965,6.524491581916809,6.524491581916809,-0.7755784470205475,-0.5066071522842803,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,-1.630321986251588,-1.541855895002476,2.1794066905975344,2.1532490290926942,5.866190743585629e-05,0.5458202494908353,7.411826979968464e-05,1,1,-7.235669948049556e-05,0.3137991939918535,-0.00012240666120626046,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,0.3715750583428781,1,1,0.1709908788018316,-1.4318859969054438,OK,11.0,20.388693494796755,10.855551252365114,10.855551252365114,0.3563909599961836,-2.0558641114037832,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,-3.048107030777607,-2.803838489376868,1.7824561595916748,0.3281479192065812,-0.00016853461444783048,0.4227382484725053,-0.00021961334500131762,1,1,-0.00010615659224530391,0.2353566293279024,-0.0001086679499719584,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,0.3715750583428781,1,1,0.1709908788018316,-1.4318859969054438,OK,11.0,20.388693494796755,10.855551252365114,10.855551252365114,0.3563909599961836,-2.0558641114037832,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,-3.048107030777607,-2.803838489376868,1.7824561595916748,0.3281479192065812,5.866190743585629e-05,0.5458202494908353,7.411826979968464e-05,1,1,-7.235669948049556e-05,0.3137991939918535,-0.00012240666120626046,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,0.3715750583428781,1,1,0.1709908788018316,-1.4318859969054438,OK,11.0,20.388693494796755,10.855551252365114,10.855551252365114,0.3563909599961836,-2.0558641114037832,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,-1.630321986251588,-1.541855895002476,2.1794066905975344,2.1532490290926942,-0.00016853461444783048,0.4227382484725053,-0.00021961334500131762,1,1,-0.00010615659224530391,0.2353566293279024,-0.0001086679499719584,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,0.3715750583428781,1,1,0.1709908788018316,-1.4318859969054438,OK,11.0,20.388693494796755,10.855551252365114,10.855551252365114,0.3563909599961836,-2.0558641114037832,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,-1.630321986251588,-1.541855895002476,2.1794066905975344,2.1532490290926942,5.866190743585629e-05,0.5458202494908353,7.411826979968464e-05,1,1,-7.235669948049556e-05,0.3137991939918535,-0.00012240666120626046,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,0.1289056415597141,1,1,1.1344534151038397,-1.344396153633851,OK,65.0,10.482874417304991,8.077857084274292,8.077857084274292,-0.7755784470205475,-0.5066071522842803,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,0.3722982056057852,-0.7005341654195476,2.947769021987915,1.2406984741496374,-2.7139045774221272e-05,0.4993382306517312,0.0002443384155833135,1,1,-0.00018055658013551245,0.4673357810590633,0.00017311720173473694,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,0.033437073437668,1,1,0.1709908788018316,-1.4318859969054438,OK,15.0,7.117247893810272,10.363299350738526,10.363299350738526,0.3563909599961836,-2.0558641114037832,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,0.3722982056057852,-0.7005341654195476,2.947769021987915,1.2406984741496374,-2.7139045774221272e-05,0.4993382306517312,0.0002443384155833135,1,1,-0.00018055658013551245,0.4673357810590633,0.00017311720173473694,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,-0.412815228780585,1,1,0.3850936646467223,-0.8486203750948219,OK,17.0,2.73981826543808,9.302293596267702,9.302293596267702,-0.7755784470205475,-0.5066071522842803,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,0.3722982056057852,-0.7005341654195476,2.947769021987915,1.2406984741496374,-7.950439191941901e-05,0.4709696995926683,-8.94976394501918e-05,1,1,-6.886911825155351e-05,0.2835215656822812,7.575476466530607e-05,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,-0.412815228780585,1,1,0.3850936646467223,-0.8486203750948219,OK,17.0,2.73981826543808,9.302293596267702,9.302293596267702,-0.7755784470205475,-0.5066071522842803,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,0.3722982056057852,-0.7005341654195476,2.947769021987915,1.2406984741496374,6.107032653814595e-05,0.5471249923625257,0.0001365768069673981,1,1,-8.452698848821825e-05,0.3428784633401222,-1.397068206599493e-05,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,0.0788560472498062,1,1,0.599196450491613,-1.344396153633851,OK,14.0,16.23610264327843,8.868573384284973,8.868573384284973,0.3563909599961836,-2.0558641114037832,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,0.3722982056057852,-0.7005341654195476,2.947769021987915,1.2406984741496374,-7.950439191941901e-05,0.4709696995926683,-8.94976394501918e-05,1,1,-6.886911825155351e-05,0.2835215656822812,7.575476466530607e-05,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,0.0788560472498062,1,1,0.599196450491613,-1.344396153633851,OK,14.0,16.23610264327843,8.868573384284973,8.868573384284973,0.3563909599961836,-2.0558641114037832,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,0.3722982056057852,-0.7005341654195476,2.947769021987915,1.2406984741496374,6.107032653814595e-05,0.5471249923625257,0.0001365768069673981,1,1,-8.452698848821825e-05,0.3428784633401222,-1.397068206599493e-05,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,-2.095127571546137,1,1,-1.2206772291899577,-1.402722715814913,OK,10.0,2.4145077013969423,2.7652298080921174,2.7652298080921174,-0.7755784470205475,-0.5066071522842803,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,0.3722982056057852,-0.7005341654195476,2.947769021987915,1.2406984741496374,-0.00023903076711767482,0.3845474898167006,-0.0001248688270485833,1,1,-9.900912467320365e-05,0.284360618635438,2.562053675477799e-05,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,-2.095127571546137,1,1,-1.2206772291899577,-1.402722715814913,OK,10.0,2.4145077013969423,2.7652298080921174,2.7652298080921174,-0.7755784470205475,-0.5066071522842803,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,0.3722982056057852,-0.7005341654195476,2.947769021987915,1.2406984741496374,-0.00023903076711767482,0.3845474898167006,5.8058460101140905e-06,1,1,-0.0002054135528288828,0.3786412530549899,-0.00024100573343839078,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,-2.781794480068039,1,1,-2.398242551336856,-1.4318859969054438,OK,0.0,3.656861105235584,3.230919716358185,3.230919716358185,0.3563909599961836,-2.0558641114037832,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,0.3722982056057852,-0.7005341654195476,2.947769021987915,1.2406984741496374,-0.00023903076711767482,0.3845474898167006,-0.0001248688270485833,1,1,-9.900912467320365e-05,0.284360618635438,2.562053675477799e-05,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,-2.781794480068039,1,1,-2.398242551336856,-1.4318859969054438,OK,0.0,3.656861105235584,3.230919716358185,3.230919716358185,0.3563909599961836,-2.0558641114037832,-0.0502467353838168,21.611878830473398,11.57390534156979,-0.5098678111646402,16.342993927001977,-0.767424400877975,25.202831268310568,0.3722982056057852,-0.7005341654195476,2.947769021987915,1.2406984741496374,-0.00023903076711767482,0.3845474898167006,5.8058460101140905e-06,1,1,-0.0002054135528288828,0.3786412530549899,-0.00024100573343839078,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lentil,7
7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,2.2711379931434643,1,1,1.1344534151038397,1.0469928957896997,OK,0.0,0.0,13.056550979614258,13.056550979614258,1.347446272118041,-1.681527271680933,-0.6529921520270837,21.927781844925114,10.238028993711389,1.899386972206134,14.133393859863304,2.325867236744064,24.522509765625028,-0.8664378965090203,2.244091888120701,1.9502638459205623,-0.2949930652258353,9.527565722046017e-05,0.5656554721030045,3.97539854364372e-05,1,1,0.0002596792329923114,0.3030003061095683,0.0002172976922331072,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mandarin,1
7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,1.4528446819961651,1,1,0.4921450575691676,0.8136866470654507,OK,0.0,0.0,13.060388565063477,13.060388565063477,1.347446272118041,-1.681527271680933,-0.8786046942437561,22.22116685804432,9.621957816658462,0.6832134105637876,15.110697937011745,2.325867236744064,26.41629943847658,-0.8664378965090203,2.244091888120701,1.9502638459205623,-0.2949930652258353,0.0001361152173604993,0.5877799955819238,-2.001982784249196e-05,1,1,0.0002238630454130183,0.2658810432971472,4.867639417402438e-05,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mandarin,1
7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,0.7922260489881982,1,1,0.599196450491613,1.221972582332886,OK,0.0,0.0,11.82026720046997,11.82026720046997,1.347446272118041,-1.681527271680933,-0.5420154585809384,22.38502431373076,9.939512822399424,2.266049087550657,13.946357727050804,2.325867236744064,25.904248046875026,-0.8664378965090203,2.244091888120701,1.9502638459205623,-0.2949930652258353,0.00015483771193810153,0.5979227657157283,-7.040701447867007e-05,1,1,0.00019367128033802048,0.2559270272658419,-9.346532893288471e-05,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mandarin,1
7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,1.0469854905197509,1,1,1.0274020221813942,0.5220538361601397,OK,0.0,0.0,11.189619064331056,11.189619064331056,1.347446272118041,-1.681527271680933,-0.6368935174862731,22.29519034584802,9.893645837804796,1.898363136520151,14.196603393554712,2.325867236744064,25.80723114013674,-0.8664378965090203,2.244091888120701,1.9502638459205623,-0.2949930652258353,7.391825271877846e-05,0.5540852594041911,-1.71967492467588e-05,1,1,0.00022555462082019594,0.2700570884877556,5.664026917584134e-05,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mandarin,1
7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,-0.0235103820313078,1,1,-0.0431119070430589,0.8428499281559818,OK,0.0,0.0,11.243422508239746,11.243422508239746,1.347446272118041,-1.681527271680933,-0.067310619606897,22.40738034091155,10.596111440134596,2.319160331025437,14.25424499511721,2.325867236744064,26.080007934570336,-0.8664378965090203,2.244091888120701,1.9502638459205623,-0.2949930652258353,0.00011907492386920078,0.5785485451906085,-5.8342384372715403e-05,1,1,0.00020090034991290703,0.270529803711184,-5.943113440064671e-05,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mandarin,1
7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,-0.0829873284401599,1,1,-0.2572146928879495,1.8635647663245705,OK,0.0,0.0,10.838438034057615,10.838438034057615,1.347446272118041,-1.681527271680933,0.5320990322693069,23.215815885774404,10.644991713303808,3.1461408384000134,14.049708557128929,2.325867236744064,26.95093078613284,-0.3901886448328955,0.9821092937463088,2.3376171588897705,-0.2949930652258353,6.63127295252629e-05,0.5499650246149963,-6.412412408016145e-05,1,1,0.00019743595869312297,0.244545694269124,-7.574136125466886e-05,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mandarin,1
7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,1.7211659449991858,1,1,0.7062478434140582,0.8720132092465128,OK,0.0,0.0,11.528607845306396,11.528607845306396,1.347446272118041,-1.681527271680933,0.1113200779528036,22.57527741732665,10.683703947720485,0.7966591366202964,15.718074035644554,2.325867236744064,26.093487548828147,-0.1423346500683638,2.244091888120701,2.7530412673950195,-0.2949930652258353,5.98826424322229e-06,0.5172847008331231,-5.07463900955391e-06,1,1,0.00023281813221918594,0.2772362926028779,9.083661455327959e-05,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mandarin,1
7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,1.5751681362705263,1,1,0.8132992363365036,1.0469928957896997,OK,0.0,0.0,11.825769424438477,11.825769424438477,1.347446272118041,-1.681527271680933,-0.2229086740252816,22.50714507050569,10.273799954927908,4.438993216430495,12.56360778808596,2.325867236744064,26.880162048339862,-1.0647976443082878,2.244091888120701,1.9571433067321773,-0.2949930652258353,3.5405407610277986e-05,0.5332212162332749,-6.263961679901235e-05,1,1,0.0001983254684688562,0.2696091170159049,-7.155358184100774e-05,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mandarin,1
7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,1.2254735259299627,1,1,1.5626589867936207,1.4261155499666038,OK,0.0,0.0,10.299379348754885,10.299379348754885,1.347446272118041,-1.681527271680933,-0.5083056184043503,22.035797555106047,10.336953651512085,2.5531362689213117,13.734683227539085,2.325867236744064,25.06311950683596,-0.921636918111004,2.664752752912165,1.943384385108948,-0.2949930652258353,-6.849804965088126e-05,0.4769323024488766,-0.0001052315986822192,1,1,0.00017280455339214416,0.2609920992173694,-0.00019170511439492937,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mandarin,1
7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,1.859608316881896,1,1,1.241504808026285,0.6970335227033263,OK,0.0,0.0,12.67786979675293,12.67786979675293,1.347446272118041,-1.681527271680933,0.2131263560802655,22.559445576091413,10.84514594444864,2.1881353780358808,14.526573181152369,2.325867236744064,26.44361267089846,-0.8112388749070364,2.244091888120701,1.9413535594940183,-0.2949930652258353,-4.200779951434382e-05,0.4912831955314314,-2.250083319065973e-05,1,1,0.0002223764386857455,0.2904566965412775,4.1677504202802665e-05,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mandarin,1
